"NAME:","walk_1_2.csv"
"EXPERIMENT TIME:","2022-05-25 22:14"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","110"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"763.862","1.88","-8.79","-1.49"
"763.894","1.61","-10.40","-1.65"
"763.926","-1.84","-9.38","2.55"
"763.958","-2.71","-8.94","5.33"
"763.99","-0.39","-7.61","0.12"
"764.022","0.78","-7.45","-1.06"
"764.054","0.94","-7.61","2.43"
"764.086","1.26","-8.20","3.84"
"764.118","1.45","-8.16","0.98"
"764.15","1.22","-8.16","1.73"
"764.182","1.84","-8.87","4.04"
"764.214","1.77","-9.38","1.88"
"764.246","1.65","-10.87","0.00"
"764.278","-1.45","-10.79","3.77"
"764.31","-2.04","-12.04","3.65"
"764.342","1.10","-9.77","1.53"
"764.374","0.63","-8.36","0.98"
"764.406","-2.75","-10.16","4.59"
"764.438","-4.51","-13.65","6.08"
"764.47","-0.43","-10.00","0.43"
"764.502","2.08","-9.38","1.61"
"764.535","0.98","-10.08","4.90"
"764.567","-0.82","-8.24","3.10"
"764.599","-0.12","-6.75","1.06"
"764.631","0.16","-5.96","1.45"
"764.663","-0.12","-5.88","1.69"
"764.695","0.35","-5.41","2.20"
"764.725","1.80","-5.69","2.90764757"
"764.85","4.71","-7.10","0.43"
"764.882","4.55","-15.22","-2.59"
"764.914","-5.37","-10.94","15.61"
"764.946","-2.43","-11.30","3.92"
"764.978","0.51","-9.57","-2.71"
"765.01","-0.16","-6.75","-1.77"
"765.042","-0.78","-12.08","0.78"
"765.074","-1.10","-8.94","4.47"
"765.106","0.16","-8.04","1.06"
"765.138","0.71","-8.00","-1.02"
"765.17","0.86","-7.37","0.16"
"765.202","0.71","-7.85","3.33"
"765.234","1.29","-8.28","2.90"
"765.266","0.86","-8.16","0.78"
"765.298","1.22","-8.32","2.71"
"765.33","2.08","-8.55","3.65"
"765.362","1.80","-9.41","1.29"
"765.394","0.98","-10.51","1.37"
"765.426","-1.96","-10.63","2.43"
"765.458","0.00","-13.49","3.49"
"765.49","1.18","-11.22","1.84"
