NAME:,walk_5_1.csv,,
EXPERIMENT TIME:,25/05/2022 15:52,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,104,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
26.009,-3.84,2.08,-11.69
26.05,-5.02,1.92,-11.14
26.091,-6.35,3.06,-11.18
26.132,-5.96,3.18,-12.32
26.173,-5.84,3.26,-13.96
26.214,-6.32,4.24,-15.34
26.255,-7.41,4,-14.71
26.296,-3.1,2.08,-17.34
26.337,-3.37,4.39,-17.77
26.378,-3.84,2.86,-17.38
26.419,-2.55,2.08,-17.18
26.46,-1.8,1.61,-15.38
26.501,1.26,0.55,-14.75
26.542,2.16,2.04,-13.42
26.583,1.65,0.59,-11.61
26.624,1.84,-0.94,-10.47
26.665,1.18,-1.73,-8.83
26.706,2.04,-1.1,-9.02
26.747,1.33,-1.02,-8.39
26.788,4,-1.1,-10.63
26.829,4.39,-0.59,-12.24
26.87,-0.12,0.08,-12.59
26.911,-1.14,2.79,-15.73
26.952,-1.84,6.28,-18.36
26.993,-3.45,2.35,-16
27.034,-4.63,3.45,-13.1
27.075,-2.82,4.98,-11.81
27.116,-2.39,1.96,-11.3
27.157,-2.71,0.27,-10.47
27.198,-2.28,2.71,-12.51
27.239,-3.84,1.57,-11.57
27.28,-5.02,2.12,-12.08
27.321,-6.28,3.53,-14.08
27.362,-7.65,3.96,-17.1
27.403,-8.16,3.3,-16.16
27.444,-8.39,2.08,-13.3
27.485,-3.06,2.47,-15.77
27.526,-2.63,4.16,-16.71
27.567,-2.59,2.47,-16.2
27.608,-2.04,1.84,-14.75
27.649,-2.04,1.65,-13.81
27.69,-0.47,1.61,-13.57
27.731,1.57,0.78,-13.65
27.772,1.77,0.27,-12.75
27.813,1.49,-1.1,-11.1
27.854,2.12,-0.94,-10.59
27.895,1.84,-1.8,-8.94
27.936,3.57,-1.26,-10
27.977,5.57,-1.1,-11.3
28.018,2.79,-1.8,-12.2
28.059,-2,4,-14.63
28.1,-0.71,6.39,-17.14
28.141,1.69,2.24,-16.59
28.182,-4.39,4.98,-12
28.223,-2.35,7.69,-11.57
28.264,0.71,0.27,-12
28.305,-2.75,1.45,-13.22
28.346,-4.67,2,-14.12
28.387,-4.9,-0.75,-13.81
28.428,-8.08,-0.75,-12.2
28.469,-6.94,-1.1,-11.61
28.51,-5.88,0.04,-13.53
28.551,-6.35,0.75,-15.89
28.592,-7.69,2.47,-15.93
28.633,-6.75,1.18,-15.61
28.674,-3.1,0.9,-18.01
28.715,-4.08,1.57,-18.51
28.756,-2.79,1.29,-17.34
28.797,-1.96,1.37,-16
28.838,-0.71,1.49,-15.1
28.879,1.29,2.04,-14.16
28.92,2.51,1.45,-12.43
28.961,3.26,0.71,-11.41
