NAME:,ofekwalk2.csv
EXPERIMENT TIME:,Tue May 24 18:46:43 GMT+03:00 2022
ACTIVITY TYPE:,Walking
COUNT OF ACTUAL STEPS:,112

Time [sec],ACC X,ACC Y,ACC Z
972.95,-1.61,10.63,2.51
973.00,2.28,11.22,0.82
973.06,-0.75,5.06,2.16
973.11,1.61,6.00,2.9
973.16,1.37,6.28,3.53
973.22,1.61,5.61,7.96
973.27,1.26,9.30,1.53
973.33,3.80,19.18,3.96
973.38,6.35,11.14,-1.61
973.43,3.14,7.85,-0.71
973.49,1.02,7.85,-0.2
973.54,4.16,5.84,3.57
973.59,0.59,7.49,0.39
973.65,0.59,8.43,0.86
973.70,-9.14,5.14,19.53
973.76,-1.53,8.24,3.3
973.81,-0.24,11.06,1.37
973.86,-0.35,9.92,4.08
973.92,2.39,12.12,0.16
973.97,7.85,11.77,-1.8
974.02,-8.55,9.77,18.01
974.08,-0.16,13.38,3.3
974.13,0.08,5.61,2.31
974.18,0.59,4.04,2.24
974.24,1.06,6.12,2.9
974.29,1.49,5.96,4.2
974.35,-0.94,11.18,3.18
974.40,4.79,16.79,4.9
974.45,1.84,9.06,2.2
974.51,7.96,6.16,2.47
974.56,-0.59,3.45,2.86
974.61,4.55,8.67,2.82
974.67,1.77,6.20,1.14
974.72,-2.63,6.98,5.37
974.77,0.59,8.94,1.1
974.83,-2.67,9.77,3.26
974.88,-0.16,8.47,3.33
974.93,-2.39,10.90,3.57
974.99,4.28,12.87,-1.02
975.04,7.45,13.06,-2.39
975.10,-16.20,3.49,20.01
975.15,2.82,12.59,-0.24
975.20,-0.55,5.45,1.84
975.26,1.18,3.92,2.24
975.31,1.22,5.18,2.82
975.37,1.49,5.65,4.31
975.42,0.00,11.02,2.63
975.47,6.32,17.85,0.71
975.53,0.47,10.59,6.0
975.58,6.20,8.16,-0.04
975.64,0.12,4.79,2.71
975.69,7.77,9.10,0.86
975.74,0.71,6.90,0.24
975.80,-1.49,7.22,0.08
975.85,1.77,7.30,1.02
975.91,-1.53,8.28,3.02
975.96,-0.27,9.61,2.82
976.01,-1.53,11.06,3.33
976.07,3.02,12.28,1.18
976.12,6.79,10.40,-2.47
976.18,-0.55,13.85,-1.1
976.23,1.45,11.45,1.26
976.28,-0.75,7.88,4.0
976.34,0.55,4.20,2.51
976.39,1.10,5.49,3.26
976.45,1.18,6.12,3.88
976.50,0.16,10.94,1.84
976.55,8.71,19.89,0.12
976.61,6.59,9.49,-5.65
976.66,0.27,6.71,2.71
976.72,0.20,10.98,0.16
976.77,5.88,5.81,2.71
976.82,-0.12,8.43,0.67
976.88,-0.86,7.57,1.14
976.93,-1.02,8.43,2.43
976.98,-0.67,8.24,3.22
977.04,0.82,10.71,2.16
977.09,-1.02,11.89,4.47
977.15,3.18,11.85,-0.27
977.20,5.57,11.06,-2.04
977.26,3.65,12.43,-0.16
977.31,1.06,9.41,2.2
977.36,0.82,5.61,2.24
977.42,1.69,4.82,2.39
977.47,1.06,5.30,3.45
977.52,0.59,5.73,4.31
977.58,0.98,11.02,1.96
977.63,5.30,18.20,3.18
977.69,6.51,14.04,-1.77
977.74,1.84,6.43,0.39
977.79,1.10,11.61,-0.82
977.85,5.77,5.77,2.28
977.90,-1.14,6.32,0.12
977.96,-1.18,8.51,1.45
978.01,-0.90,6.90,2.04
978.06,-0.24,8.47,1.96
978.12,0.47,10.67,2.31
978.17,-2.28,10.59,4.0
978.23,1.73,10.36,0.59
978.28,6.51,10.87,-1.18
978.33,-0.27,14.47,0.67
978.39,0.86,10.79,1.14
978.44,1.41,5.37,3.65
978.50,1.06,3.73,2.24
978.55,1.41,5.81,3.45
978.60,0.82,7.10,4.35
978.66,1.37,10.55,2.43
978.71,3.41,17.38,6.04
978.77,5.92,17.61,0.16
978.82,0.27,6.39,3.33
978.87,3.65,10.08,0.86
978.93,3.92,5.53,2.16
978.98,-0.51,7.14,0.59
979.04,-0.71,8.98,1.69
979.09,-0.47,7.65,2.24
979.14,0.35,6.83,2.51
979.20,0.67,11.34,1.29
979.25,0.75,10.51,3.84
979.31,6.43,10.98,-1.92
979.36,6.75,14.32,-1.53
979.41,-4.55,13.73,0.51
979.47,1.92,8.94,2.98
979.52,-0.51,3.69,2.0
979.58,1.22,5.18,2.47
979.63,1.61,5.45,3.45
979.68,0.94,7.26,5.22
979.74,4.28,8.16,0.31
979.79,1.10,17.89,9.57
979.85,5.18,3.84,8.47
979.90,-1.73,4.82,3.06
979.95,8.04,9.41,0.71
980.01,2.20,4.79,2.24
980.06,-1.14,7.96,0.67
980.12,0.04,9.06,1.14
980.17,-1.10,9.30,2.39
980.22,-0.04,7.81,2.47
980.28,-2.75,11.85,2.39
980.33,2.75,11.49,0.78
980.39,7.57,13.22,-2.59
980.44,0.12,11.26,1.49
980.49,1.80,9.10,1.33
980.55,0.31,6.08,3.37
980.60,1.88,4.20,2.86
980.66,1.45,5.14,3.49
980.71,0.35,5.77,3.84
980.76,-0.31,9.49,3.18
980.82,6.51,18.79,0.39
980.87,10.24,15.02,-3.57
980.93,-3.06,3.69,2.12
980.98,0.82,15.77,-1.92
981.03,4.39,5.06,2.63
981.09,-1.14,6.67,0.98
981.14,0.00,7.88,1.22
981.20,2.59,10.87,-7.26
981.25,0.35,7.06,3.22
981.30,0.67,10.59,1.88
981.36,1.77,10.47,4.04
981.41,2.16,11.30,2.47
981.47,7.45,13.10,-1.69
981.52,-3.69,12.43,2.63
981.57,2.35,10.36,2.28
981.63,-0.51,4.79,2.75
981.68,1.61,4.55,2.39
981.74,2.00,5.33,3.69
981.79,1.02,7.41,4.35
981.84,0.24,10.40,2.43
981.90,1.37,17.65,4.04
981.95,7.37,13.18,-4.12
982.01,1.14,5.49,0.94
982.06,0.43,5.73,3.57
982.11,4.04,5.30,2.31
982.17,-0.67,8.04,0.35
982.22,1.29,9.26,-0.16
982.28,-1.41,8.55,2.47
982.33,-3.18,6.51,6.9
982.39,-0.24,11.81,1.69
982.44,3.33,9.34,4.08
982.49,5.14,12.79,-2.35
982.55,5.37,12.51,-0.51
982.60,-4.20,8.94,7.49
982.66,2.28,8.75,2.55
982.71,-0.51,3.06,2.94
982.76,1.53,5.57,3.06
982.82,1.22,5.57,3.65
982.87,0.71,7.45,6.43
982.92,0.63,9.10,2.08
982.98,4.04,18.36,6.9
983.03,1.69,-0.94,4.39
983.09,-3.10,9.14,2.47
983.14,10.36,9.22,0.47
983.20,1.84,6.28,1.65
983.25,-3.80,7.22,7.69
983.30,-0.08,8.90,1.49
983.36,-1.92,8.71,2.35
983.41,0.78,7.37,2.51
983.47,-0.75,10.94,2.04
983.52,2.35,11.38,2.75
983.57,4.08,9.45,-0.78
983.63,4.75,16.48,-1.29
983.68,-2.75,10.36,3.84
983.73,1.88,10.87,0.9
983.79,-1.61,5.22,3.1
983.84,0.63,4.94,3.37
983.90,1.53,5.18,3.49
983.95,1.96,7.26,6.67
984.01,4.47,9.18,0.55
984.06,0.04,10.43,2.47
984.11,7.49,7.22,2.75
984.17,-2.24,2.63,4.12
984.22,8.39,16.48,-2.31
984.28,1.73,6.08,1.37
984.33,0.35,9.61,-5.37
984.38,0.16,8.71,1.77
984.44,-3.18,8.59,3.69
984.49,1.29,7.96,2.75
984.54,-3.88,10.67,4.08
984.60,4.90,12.20,0.16
984.65,6.35,11.10,-3.37
984.71,2.63,7.88,-3.53
984.76,5.10,12.67,-1.1
984.82,-2.43,7.49,2.63
984.87,0.82,3.57,2.47
984.92,1.65,5.77,3.41
984.98,1.14,5.65,4.35
985.03,-0.16,9.73,3.84
985.08,5.84,18.99,0.04
985.14,-0.43,7.57,-1.69
985.19,7.69,7.37,1.8
985.25,-1.06,1.45,3.45
985.30,6.12,16.79,-2.9
985.35,2.08,6.90,1.49
985.41,0.08,8.32,-0.59
985.46,0.00,8.55,1.77
985.52,-1.41,8.47,2.79
985.57,-0.71,7.34,2.86
985.62,-2.71,10.51,3.61
985.68,1.88,12.28,1.77
985.73,6.12,10.67,-2.9
985.78,3.69,15.10,0.51
985.84,0.75,9.41,3.18
985.89,1.61,7.69,2.47
985.95,0.47,3.69,1.65
986.00,1.37,5.33,2.63
986.05,1.69,5.10,3.61
986.11,1.10,9.92,4.0
986.16,4.55,10.59,-0.98
986.22,-1.33,13.85,8.79
986.27,8.94,12.20,3.02
986.32,0.04,2.86,2.39
986.38,5.30,13.93,0.27
986.43,2.43,6.55,2.2
986.49,14.59,3.92,-10.0
986.54,-0.75,8.55,2.08
986.59,-1.33,8.43,1.96
986.65,-0.12,7.22,2.98
986.70,-3.37,11.49,2.71
986.76,3.92,12.67,2.79
986.81,6.51,8.20,-1.22
986.86,4.82,13.53,-0.2
986.92,-1.65,10.32,4.0
986.97,1.02,9.10,2.43
987.03,-0.39,4.12,2.59
987.08,0.75,5.06,3.18
987.13,1.53,5.37,3.3
987.19,1.57,9.41,4.08
987.24,4.98,10.87,-2.79
987.30,0.55,13.06,9.06
987.35,8.00,4.08,0.04
987.40,-2.12,2.71,4.35
987.46,7.65,16.44,-1.18
987.51,2.43,6.08,0.98
987.57,0.55,13.89,2.9
987.62,-1.33,9.18,2.67
987.67,-1.80,9.22,3.33
987.73,-0.27,8.51,1.96
987.78,-2.35,10.32,2.94
987.84,0.98,10.59,-0.59
987.89,7.02,12.63,-1.06
987.94,-0.75,15.73,-0.98
988.00,-1.53,12.16,2.86
988.05,-3.41,7.85,0.9
988.11,0.16,3.06,2.82
988.16,1.73,5.69,3.26
988.21,1.53,8.00,3.53
988.27,1.45,9.73,3.73
988.32,1.77,14.63,8.98
988.38,6.90,13.85,5.06
988.43,0.04,5.77,2.9
988.48,4.47,12.67,-0.04
988.54,3.49,5.84,2.04
988.59,0.20,8.08,0.94
988.65,-0.04,8.90,1.33
988.70,-2.71,9.85,2.86
988.75,-0.35,7.18,2.98
988.81,-1.53,10.32,2.08
988.86,3.88,10.94,2.59
988.92,6.55,9.69,-0.75
988.97,4.24,13.30,-0.75
989.03,-4.67,12.24,2.43
989.08,-0.35,8.47,3.65
989.13,0.04,3.30,2.51
989.19,1.41,5.02,3.3
989.24,1.96,5.73,2.98
989.29,1.33,11.69,1.69
989.35,6.67,10.90,1.61
989.40,1.06,15.18,6.94
989.46,5.10,3.88,2.43
989.51,-3.37,7.85,1.45
989.57,8.55,7.81,1.65
989.62,3.65,6.79,1.92
989.67,-1.53,6.98,2.79
989.73,-1.18,10.94,0.59
989.78,-2.43,8.00,4.12
989.84,0.39,6.67,2.0
989.89,-0.71,11.38,2.51
989.94,4.16,11.30,1.61
990.00,6.12,10.40,-2.2
990.05,-0.27,10.51,1.14
990.10,0.08,13.06,1.57
990.16,2.35,7.41,2.98
990.21,0.82,4.24,2.43
990.27,0.94,5.65,3.41
990.32,1.37,5.57,3.65
990.38,0.75,9.81,3.26
990.43,10.00,19.77,-1.26
990.48,6.16,10.04,-2.67
990.54,2.31,6.08,2.75
990.59,-2.12,8.71,0.24
990.65,7.06,5.37,2.59
990.70,0.27,8.39,0.04
990.75,0.39,7.69,0.86
990.81,-0.98,8.71,2.04
990.86,-0.71,7.73,3.53
990.91,1.33,11.53,2.16
990.97,0.08,10.75,2.9
991.02,4.67,11.22,0.75
991.08,6.04,15.06,-0.98
991.13,-4.47,12.71,2.51
991.18,1.92,10.28,1.57
991.24,0.55,4.71,2.28
991.29,1.26,5.18,2.35
991.35,2.47,5.22,3.45
991.40,1.14,8.59,5.96
991.46,4.20,10.24,1.06
991.51,0.43,13.93,4.16
991.56,5.45,7.96,5.02
991.62,-2.71,3.02,4.59
991.67,7.06,15.57,-1.37
991.72,1.92,6.51,1.14
991.78,0.78,8.04,-2.94
991.83,-0.78,8.87,1.61
991.89,-0.71,8.12,2.31
991.94,1.18,10.67,0.86
991.99,-2.98,10.90,3.06
992.05,4.47,12.87,1.02
992.10,6.63,11.14,-2.51
992.16,-1.92,12.36,-0.9
992.21,1.18,10.16,-0.78
992.26,0.35,7.96,0.47
992.32,1.41,5.14,2.12
992.37,1.45,5.61,3.69
992.43,1.29,6.67,5.22
992.48,-0.27,10.63,3.02
992.53,6.08,19.42,3.61
992.59,3.45,10.98,1.8
992.64,-0.16,5.14,3.1
992.70,1.37,8.79,0.51
992.75,5.10,4.94,2.82
992.80,-0.08,6.86,1.41
992.86,-0.31,8.24,1.26
992.91,-1.61,8.28,2.28
992.97,0.12,7.30,2.71
993.02,-0.51,11.22,2.28
993.07,1.80,11.53,2.28
993.13,4.67,9.30,-0.47
993.18,4.47,12.94,-1.1
993.23,-3.26,12.04,2.55
993.29,1.88,10.36,1.88
993.34,0.67,4.31,1.96
993.39,0.55,4.79,2.75
993.45,1.49,5.57,3.88
993.50,0.86,7.53,6.63
993.55,4.75,8.51,-0.71
993.61,0.31,13.30,10.12
993.66,4.55,3.37,6.86
993.72,-2.90,5.06,3.26
993.77,7.30,12.55,-0.35
993.82,2.12,6.83,1.29
993.88,-1.10,7.96,1.41
993.93,0.08,8.87,1.37
993.98,-1.45,9.06,2.71
994.04,0.31,8.20,2.12
994.09,-2.59,10.90,2.16
994.15,5.02,13.26,0.35
994.20,5.77,8.98,-1.65
994.25,1.45,9.89,2.0
994.31,2.82,13.26,-0.78
994.36,0.90,8.94,1.1
994.42,-0.39,3.84,2.79
994.47,1.29,5.14,3.41
994.52,0.98,5.57,3.84
994.58,0.78,9.77,5.06
994.63,6.39,18.24,0.51
994.68,-0.78,11.85,11.34
994.74,2.55,6.98,1.77
994.79,-0.31,10.87,1.02
994.85,5.33,5.77,4.16
994.90,1.88,7.77,0.67
994.96,-1.10,7.45,1.69
995.01,-0.27,8.28,1.69
995.06,2.08,7.18,2.08
995.12,0.39,9.77,1.29
995.17,0.98,11.96,2.63
995.22,3.57,11.45,0.86
995.28,3.80,11.77,-1.33
995.33,-0.35,10.79,3.18
995.39,2.55,13.65,-1.45
995.44,-0.24,5.41,2.67
995.49,0.31,4.28,2.47
995.54,1.14,5.22,3.65
995.60,2.16,5.73,8.16
995.65,0.98,10.75,2.55
995.71,2.90,16.79,7.26
995.76,8.51,12.67,3.96
995.81,-3.49,5.06,4.51
995.87,2.55,11.49,-0.67
995.92,4.71,4.75,2.9
995.97,6.51,0.94,-2.43
996.03,0.35,9.18,0.51
996.08,-7.81,6.04,11.38
996.13,0.27,7.96,3.69
996.19,0.90,12.20,0.51
996.24,5.73,11.14,2.12
996.30,2.16,14.44,-3.22
996.35,-0.24,8.43,1.57
996.40,2.79,11.81,1.57
996.46,0.24,7.49,0.78
996.51,0.20,3.49,2.98
996.56,1.29,4.82,2.98
996.62,0.82,4.63,4.47
996.67,-0.20,10.90,4.82
996.72,9.10,19.97,0.39
996.78,5.45,12.55,-9.81
996.83,0.67,6.55,2.08
996.88,0.39,8.87,2.94
996.94,7.73,6.51,2.55
996.99,1.88,5.65,0.51
997.04,-3.10,8.00,5.69
997.10,-0.35,8.55,1.77
997.15,-0.63,7.65,3.22
997.21,1.61,10.94,1.57
997.26,-0.16,12.67,1.88
997.32,3.69,13.49,-1.61
997.37,6.71,12.94,-1.8
997.42,4.12,15.49,-18.2
997.47,1.88,9.57,1.18
997.53,-0.08,2.82,3.37
997.58,2.16,5.45,3.18
997.64,1.26,5.41,3.96
997.69,-0.63,7.49,4.67
997.74,1.84,10.87,1.96
