NAME:,run_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:14,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,160,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
403.542,-8.63,17.73,5.37
403.581,15.3,11.85,5.53
403.619,3.69,0.43,8.36
403.656,6.43,-2.47,19.57
403.694,2.55,-0.82,7.34
403.845,1.14,0.78,6.55
403.882,20.01,-3.53,20.01
403.921,13.73,3.37,10.71
403.96,14.79,0.51,19.14
403.998,-4.55,4.79,6.08
404.036,-6.55,5.96,4.04
404.073,1.73,0.27,-1.49
404.111,2.71,-3.41,-3.45
404.149,3.45,-3.69,-2.9
404.188,-3.49,3.61,1.33
404.225,20.01,-13.73,20.01
404.266,-4.28,17.14,8.12
404.304,15.57,5.53,8.08
404.342,1.88,0.82,7.53
404.454,0.04,0.71,-7.88
404.492,-2.16,-3.33,-7.88
404.532,3.57,-0.94,0.04
404.569,11.18,-0.55,9.89
404.608,8.32,16.04,18.63
404.646,-5.02,4.98,-5.02
404.685,3.84,5.06,20.01
404.722,-4.16,6.04,3.06
404.76,-7.02,4.24,0.63
404.797,3.57,-2,-2.12
404.836,2.71,-3.02,-3.49
404.874,-1.06,0.82,-0.31
404.913,-1.88,0.9,-2.24
404.951,-13.38,1.33,15.57
404.991,-20.01,17.42,6.08
405.109,4.98,-1.8,6.32
405.146,3.37,-0.94,0.55
405.184,-1.96,-3.53,-7.92
405.223,0.86,-1.45,0.35
405.261,5.06,1.88,1.02
405.297,14.51,-1.61,16.59
405.337,17.85,-1.65,10.79
405.376,4.28,7.18,20.01
405.414,-5.06,5.53,2.04
405.451,-6.35,6.43,5.41
405.489,-3.61,1.06,-0.71
405.527,1.1,-0.82,-3.73
405.566,3.45,-3.3,-3.06
405.604,-2.9,4.79,0.9
405.642,20.01,-18.16,20.01
405.683,-2.08,8.43,17.53
405.721,-6.55,11.18,7.22
405.76,6.47,-3.22,4.9
405.797,10.59,-4.82,19.57
405.837,4.86,-0.59,4.94
405.874,-2.16,0.71,-6.32
405.913,-5.92,-1.26,-6.67
