NAME:,run_3_1.csv,,
EXPERIMENT TIME:,25-05-22 18:17,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,136,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
10.543,9.18,-9.92,20.01
10.564,2.67,-1.49,20.01
10.607,4.35,-4.63,18.67
10.638,2.9,-1.73,16.95
10.662,1.22,-1.49,8.16
10.68,-0.63,1.96,1.61
10.713,-0.04,-0.39,-4.55
10.745,-0.59,-1.14,-0.04
10.778,-1.45,1.29,1.65
10.81,-0.08,0.16,6.55
10.847,-17.57,-2.59,1.18
10.882,-20.01,20.01,19.77
10.923,-4.86,0.75,5.92
10.947,7.1,-7.02,18.83
10.969,2.16,-6.55,20.01
11.003,2.55,2.59,19.69
11.039,2.39,3.41,8.47
11.071,-7.81,1.18,5.77
11.105,-1.73,-3.26,2.2
11.136,-1.41,-1.1,-0.75
11.17,-3.37,0,0.08
11.203,-1.84,-2.75,1.02
11.25,-14.04,-3.77,8.36
11.283,6.35,2.59,20.01
11.306,-2.2,-5.06,20.01
11.379,6.86,-8.79,19.5
11.409,-1.57,1.14,17.46
11.448,-0.16,-3.37,7.81
11.517,1.45,2.71,-2.51
11.545,0.78,0.2,-2.28
11.584,-2.39,0.04,0.55
11.649,-0.75,-12.94,19.53
11.678,-8.75,9.85,16.99
11.712,5.57,-2.12,20.01
11.745,3.26,-5.1,18.67
11.759,-1.73,2.28,16.83
11.781,-0.75,2.31,8.39
11.815,-2.86,0.2,3.33
11.847,-1.33,-2.79,-0.16
11.879,-2.51,-0.82,-0.08
11.912,-4.63,-2.51,3.18
11.945,-4.63,-3.1,8.04
11.978,8.51,-7.45,20.01
12.013,-4.71,0,20.01
12.046,3.45,-3.02,18.79
12.078,2.55,-2.28,17.22
12.108,-1.73,0.51,6.47
12.132,0.71,2,2.24
12.164,-1.37,1.22,-2.16
12.2,0.55,-1.57,-2.9
12.224,-3.61,-0.55,0.51
12.255,-0.31,-2.39,6.79
12.606,-7.73,-9.38,13.73
12.622,-0.82,4.9,13.1
13.093,5.73,-0.67,12.12
13.163,4.16,-4.28,17.3
13.229,6.63,-3.41,14.75
13.298,-3.96,-0.24,8.51
13.374,-1.41,-4.04,1.18
13.44,-1.9,5,4.39
13.472,-2.2,0.98,7.96
13.507,6.47,1.96,13.53
13.535,2.55,-3.73,10.04
13.554,3.3,-2.2,4.71
13.587,-2.12,4.55,0.43
13.621,-0.67,2.51,0.04
13.656,-5.26,0.27,1.29
13.689,0.27,-2.67,4.47
13.72,-9.96,-13.38,6.32
13.755,0.12,12.43,17.89
13.784,5.61,0.39,14.87
13.818,-0.59,-4.35,11.02
13.856,2.04,-5.65,16.16
13.883,-1.1,0.31,13.42
13.915,0.2,5.57,8.83
13.991,-0.82,-0.55,3.45
14.06,-2.12,-1.45,1.29
14.113,-12.91,-4.35,7.18
14.139,7.73,-4.94,20.01
14.142,-20.01,-2.08,20.01
14.158,5.88,-7.53,17.69
14.193,2.12,0.04,17.42
14.229,-0.9,-2.63,8.94
14.265,1.73,0.27,2.86
14.293,0.43,1.73,-2.2
14.325,-0.31,-0.67,-4.12
14.359,0.63,-0.31,-0.67
14.393,-3.33,-1.14,5.41
14.428,-13.1,-16.55,20.01
14.46,6.04,11.69,3.65
14.493,7.14,-3.69,16.51
14.525,-6.08,-3.33,15.38
14.558,-1.49,-5.77,18.32
14.589,-2.2,1.65,12.91
14.626,-0.9,1.96,9.73
14.657,-0.39,-0.78,3.73
14.689,-1.26,-1.96,-1.77
14.721,-2.51,0.35,0.63
14.755,-4.51,-1.06,2.47
14.787,-11.89,-4.63,8.04
14.823,4.35,1.22,20.01
14.855,-6.67,-4.75,20.01
14.881,5.41,-8.47,18.59
14.905,0.86,1.22,17.85
14.938,2.04,-3.1,11.41
14.972,2.28,1.49,2.79
15.005,1.84,2.08,-2.67
15.037,-1.02,-2,-4.2
15.109,-0.51,-1.45,-1.37
15.135,-2.98,-2.59,6.35
15.175,16.04,-4.24,20.01
15.245,-6.32,10.63,17.93
15.311,2.43,-3.45,16.87
15.382,-0.27,-6.51,18.79
15.447,0.27,-0.27,12.51
15.483,-1.69,1.88,13.61
15.485,-1.53,-0.43,-0.04
15.487,-2.43,-1.49,1.61
15.498,-11.02,-2.75,5.77
15.52,-0.12,6.24,19.46
15.553,-10.2,-9.81,20.01
15.591,7.34,-8.12,18.2
15.621,1.02,1.1,19.53
15.654,2.98,-1.61,15.38
15.687,-0.35,-2.08,6.24
15.72,0.04,2.28,-2.12
15.748,-1.37,-0.39,-4.43
15.763,1.53,-1.92,-1.45
15.797,-4.43,1.22,5.06
15.83,-2.82,-4.2,8.63
15.861,10.51,-3.49,20.01
15.899,0.39,8.16,8.12
15.927,2.24,-5.1,19.89
15.963,4.47,-4.12,20.01
16.005,1.18,1.57,13.02
16.039,-2.04,2.24,13.89
16.065,-1.88,0.24,5.61
16.101,-2.59,-1.37,2.12
16.13,-0.39,-2.08,0
16.146,-2.75,-0.35,0.12
16.19,-3.8,-2.35,2.31
16.21,-2,-4.63,9.57
16.24,3.53,-5.65,20.01
16.273,0.24,-3.41,20.01
16.305,2.55,-5.81,19.18
16.342,-1.96,0.24,17.97
16.374,1.33,-3.65,8.98
16.407,0.24,-0.16,5.57
16.44,1.45,0.35,-4.08
16.473,2,-2.71,-2.59
16.547,-2.98,0.55,-0.55
16.613,-3.26,-6.08,2.94
16.673,4.28,5.69,5.37
16.697,3.06,-10.12,20.01
16.699,2.63,-7.26,20.01
16.73,-2.86,3.49,9.53
16.764,-2.2,1.1,10.2
16.797,-4.16,-2.79,3.22
