"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","23/05/2022 21:09:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","186"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"12.332","-5.09","0.97","1.30"
"12.671","-1.89","2.63","-2.51"
"13.157","5.24","-3.73","-6.83"
"13.289","12.53","-21.01","-19.40"
"13.35","18.35","-18.51","-13.16"
"13.353","7.46","7.41","0.61"
"13.357","10.17","10.63","6.37"
"13.388","5.04","6.47","4.50"
"13.416","-3.22","-10.30","-1.38"
"13.452","-6.03","-11.99","-15.67"
"13.487","15.18","-9.84","-5.70"
"13.521","-1.84","-13.88","-21.96"
"13.553","7.26","12.50","13.73"
"13.587","16.21","-27.68","-26.02"
"13.62","-2.28","-17.31","-13.45"
"13.654","0.18","-13.42","-14.16"
"13.686","3.14","-11.30","-7.44"
"13.689","0.82","-7.49","-2.97"
"13.72","-7.54","-6.06","-5.70"
"13.758","-6.93","-3.71","-1.25"
"13.802","-5.85","-1.66","2.20"
"13.838","-3.89","3.53","-1.66"
"13.872","2.66","0.82","-4.04"
"13.906","9.69","-18.76","-16.28"
"13.953","18.51","-15.41","-12.83"
"13.994","3.76","-20.32","-14.67"
"14.037","-3.09","-23.36","-20.88"
"14.096","-0.72","-16.28","-11.35"
"14.144","1.05","-2.76","-1.87"
"14.19","-3.58","-12.68","-0.77"
"14.224","-4.75","-17.10","-16.31"
"14.257","24.46","-25.43","-19.12"
"14.29","-10.23","8.44","2.05"
"14.294","14.06","-1.20","7.92"
"14.323","7.52","-26.48","-29.24"
"14.357","-0.26","-14.62","-11.07"
"14.419","-1.99","-14.16","-17.13"
"14.487","6.62","-11.94","-6.42"
"14.53","1.58","-6.29","-3.63"
"14.575","-5.88","1.15","0.79"
"14.609","-0.41","0.13","-3.68"
"14.643","6.29","-17.20","-17.48"
"14.676","18.84","-16.13","-13.80"
"14.679","12.63","-16.62","-11.53"
"14.707","-2.25","-19.35","-18.71"
"14.741","-5.85","-17.79","-12.65"
"14.78","2.05","-6.47","-1.64"
"14.819","3.27","3.91","0.00"
"14.857","5.11","9.20","2.61"
"14.861","8.08","13.32","8.13"
"14.893","4.91","4.65","3.86"
"14.925","-1.51","-11.55","-9.28"
"14.96","-5.78","-13.39","-4.68"
"14.993","24.72","-23.24","-23.88"
"14.997","-14.75","11.35","5.83"
"15.026","11.73","2.20","5.37"
"15.058","13.37","-24.28","-29.68"
"15.092","1.46","-15.87","-10.63"
"15.127","-3.55","-13.27","-16.03"
"15.16","0.82","-10.74","-6.93"
"15.194","0.82","-6.52","-3.94"
"15.227","-7.18","-5.75","-5.93"
"15.26","-7.77","-3.50","0.13"
"15.295","-5.88","-2.17","2.12"
"15.328","-4.86","1.35","-0.64"
"15.36","1.71","-0.43","-5.70"
"15.393","10.58","-19.99","-19.84"
"15.426","18.33","-15.39","-12.01"
"15.43","6.85","-19.12","-16.54"
"15.461","-0.69","-25.92","-27.25"
"15.495","0.36","-14.93","-10.63"
"15.528","2.10","-3.94","-1.71"
"15.562","3.40","3.32","0.79"
"15.596","7.52","9.25","2.10"
"15.63","7.95","15.72","8.26"
"15.633","0.15","-2.38","3.09"
"15.695","-4.01","-15.82","-12.91"
"15.732","6.57","-18.05","-2.63"
"15.77","6.14","-13.47","-27.38"
"15.838","-0.31","8.74","13.29"
"15.905","20.12","-17.92","-11.84"
"15.971","-0.49","-19.10","-19.76"
"16.033","-6.49","-3.43","1.48"
"16.075","2.68","-2.63","-5.29"
"16.113","11.89","-20.63","-19.81"
"16.147","17.02","-15.93","-12.99"
"16.181","-0.38","-22.19","-17.79"
"16.215","-7.21","-20.60","-17.46"
"16.218","2.20","-11.40","-8.64"
"16.248","3.40","-0.54","0.10"
"16.292","5.47","5.14","0.51"
"16.334","7.57","10.94","5.27"
"16.367","6.06","12.27","5.98"
"16.37","-2.79","-8.23","1.58"
"16.398","-5.34","-16.21","-16.90"
"16.433","21.91","-24.41","-8.64"
"16.467","-8.59","3.20","-12.96"
"16.501","7.64","10.71","14.01"
"16.534","15.98","-30.11","-26.00"
"16.566","-0.03","-15.06","-8.05"
"16.598","-1.89","-13.60","-15.57"
"16.634","1.53","-11.43","-8.54"
"16.668","1.76","-7.46","-4.29"
"16.702","-5.78","-6.08","-3.89"
"16.734","-8.46","-3.32","-3.71"
"16.768","-6.11","-2.94","1.61"
"16.771","-4.86","1.18","-0.97"
"16.8","1.76","-0.87","-5.32"
"16.834","14.93","-17.82","-16.03"
"16.867","16.54","-13.68","-10.99"
"16.902","2.97","-21.22","-17.02"
"16.964","-6.83","-23.72","-19.38"
"17.032","0.46","-16.26","-10.66"
"17.08","3.25","-4.91","-2.91"
"17.125","-4.88","-15.47","-11.45"
"17.164","5.04","-14.26","1.84"
"17.205","8.28","-22.96","-34.54"
"17.209","0.61","11.04","19.38"
"17.238","22.90","-8.92","-4.14"
"17.27","0.36","-23.62","-24.62"
"17.305","2.94","-12.37","-9.79"
"17.342","0.20","-10.28","-12.50"
"17.386","4.22","-10.12","-5.60"
"17.39","-0.97","-7.11","-3.35"
"17.421","-8.51","-5.16","-4.88"
"17.453","-7.18","-2.81","-0.82"
"17.488","-6.19","-2.58","1.89"
"17.52","-5.27","1.58","-2.20"
"17.555","1.48","-1.41","-5.75"
"17.588","11.27","-18.48","-15.85"
"17.621","17.89","-14.93","-10.99"
"17.669","2.76","-20.60","-17.36"
"17.735","-7.00","-20.86","-16.26"
"17.814","0.97","-15.44","-10.66"
"17.875","7.03","7.31","3.58"
"17.932","7.80","14.72","6.19"
"17.936","8.61","-29.93","-31.65"
"17.979","-0.15","13.62","18.53"
"18.034","11.43","-11.25","-5.47"
"18.038","-4.83","-25.28","-23.26"
"18.083","3.58","-10.86","-8.95"
"18.087","-1.64","-14.32","-15.80"
"18.129","2.89","-12.22","-5.55"
"18.169","0.61","-7.57","-3.09"
"18.209","-8.95","-4.22","-4.24"
"18.519","-8.00","-1.28","-3.02"
"19.007","-4.42","-3.25","-0.87"
"19.065","3.48","-11.04","-11.94"
"19.136","18.15","-14.93","-14.42"
"19.14","9.94","-18.66","-12.50"
"19.186","-1.30","-20.88","-17.15"
"19.19","-1.69","-18.89","-15.18"
"19.234","1.20","-11.81","-6.29"
"19.283","1.64","-1.12","-2.33"
"19.33","3.66","4.32","1.07"
"19.333","6.37","6.98","4.22"
"19.363","7.46","12.70","5.80"
"19.395","-1.71","-6.01","2.33"
"19.431","-3.50","-15.29","-13.14"
"19.462","7.11","-11.53","1.99"
"19.515","7.03","-13.78","-30.65"
"19.583","7.31","13.37","12.96"
"19.651","18.30","-29.75","-17.02"
"19.719","-0.46","-16.46","-12.35"
"19.787","-0.54","-14.01","-17.02"
"19.854","-4.63","-5.47","-5.09"
"19.908","-7.34","-2.68","-2.51"
"19.913","12.63","-16.03","-13.11"
"19.956","-0.41","-20.04","-17.02"
"19.959","-1.33","-20.55","-13.62"
"20.003","-0.05","-13.24","-6.83"
"20.044","-0.23","-3.27","-2.89"
"20.085","3.37","2.79","0.41"
"20.089","7.29","6.06","4.50"
"20.132","7.72","15.41","7.34"
"20.136","-2.91","-4.86","3.25"
"20.168","-2.35","-16.87","-10.76"
"20.201","-0.56","-7.90","-1.28"
"20.233","19.07","-21.32","-19.12"
"20.267","-9.00","-4.29","1.74"
"20.301","15.01","-4.37","-0.08"
"20.334","5.96","-21.24","-24.03"
"20.367","2.86","-13.75","-10.10"
"20.401","0.10","-11.99","-14.19"
"20.404","2.51","-12.04","-8.23"
"20.451","-0.49","-10.00","-4.58"
"20.491","-3.14","-6.65","-4.45"
"20.541","-8.33","-2.43","-4.32"
"20.544","-7.57","-2.86","2.35"
"20.59","-5.67","0.72","-0.18"
"20.636","-0.05","1.46","-2.58"
"20.639","5.44","-12.70","-14.21"
