NAME:,run_2_2.csv,,
EXPERIMENT TIME:,25/05/2022 16:58,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,160,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
27.23,-3.33,3.06,-3.88
27.271,-5.3,-0.12,7.41
27.312,-3.96,0.04,16.91
27.353,-4.67,-4.39,18.08
27.394,-4.94,-6.28,20.01
27.435,0.08,1.26,20.01
27.476,4.94,2.82,7.81
27.517,3.18,0.78,0.12
27.558,4.2,1.84,-3.1
27.599,5.65,0.98,-4.98
27.64,3.26,-1.06,-0.59
27.681,2.55,-1.57,12.59
27.722,7.85,-1.18,16.95
27.763,0.04,-9.1,20.01
27.804,-3.96,-10.36,19.97
27.845,-3.06,0.43,7.45
27.886,-1.65,4.98,1.41
27.927,-0.71,5.18,-0.08
27.968,-2.59,3.41,-3.41
28.009,-5.45,0.59,-2.43
28.05,-7.22,-1.69,9.61
28.091,-3.88,0.59,18.91
28.132,-5.06,-8.43,20.01
28.173,-3.8,-3.26,20.01
28.214,3.33,1.77,11.41
28.255,4.43,-1.73,1.92
28.296,2.67,-2.67,-1.41
28.337,6.79,2.43,-2
28.378,3.45,-0.55,2.79
28.419,1.77,-2.71,10.51
28.46,4,-2.28,17.18
28.501,-1.29,-6.59,20.01
28.542,-1.29,-7.53,20.01
28.583,-4.94,-5.06,8.55
28.624,-5.06,0.86,0.75
28.665,-3.1,3.41,-0.2
28.706,-2.08,2.2,-3.65
28.747,-4,0.39,-0.2
28.788,-3.1,0.2,6.55
28.829,-5.02,-4.79,8.24
28.87,-4.9,-2.28,14.87
28.911,-4.31,-8.2,20.01
28.952,-4.75,-3.84,20.01
28.994,1.45,2.43,8.12
29.035,2.39,-1.18,-1.33
29.076,2.79,1.14,-1.22
29.117,6.12,2.75,-2.71
29.158,3.41,-0.47,2
29.199,6.04,0.24,12.36
29.24,4.71,0.08,15.85
29.281,2,-8.75,14.2
29.322,-1.1,-12.79,16.51
29.363,-3.88,-6.86,13.22
29.404,-4.63,1.57,5.49
29.445,-3.26,3.84,-2.75
29.486,-3.57,2.59,-2.47
29.527,-4.51,-0.82,-0.59
29.568,-6.35,-3.02,5.06
