"NAME:","run_2.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","157"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"834.58","0.04","-4.98","0.04"
"834.68","-9.85","-0.51","-2.51"
"834.79","-12.08","5.53","4.35"
"834.89","-8.79","3.18","3.02"
"834.99","1.88","2.82","-1.73"
"835.09","-20.01","6.86","13.22"
"835.19","-15.22","10.87","7.26"
"835.30","1.49","0.43","-1.96"
"835.40","-0.04","-5.92","0.12"
"835.50","-20.01","19.14","-5.22"
"835.60","-13.30","4.43","-3.06"
"835.71","-1.65","-0.27","-4.63"
"835.81","-3.22","-5.10","3.33"
"835.92","-19.34","14.16","3.14"
"836.02","-3.49","5.92","1.33"
"836.12","0.04","-4.90","0.39"
"836.22","-15.02","3.80","1.88"
"836.32","-13.69","6.04","1.84"
"836.42","-7.06","2.24","3.73"
"836.52","-1.61","3.80","-1.49"
"836.63","-20.01","-10.43","1.06"
"836.73","-11.77","7.69","3.10"
"836.84","1.65","-1.41","-2.04"
"836.94","-1.61","-8.00","-0.51"
"837.04","-11.45","10.87","-2.04"
"837.15","-11.14","3.02","1.33"
"837.25","0.67","-0.35","-4.04"
"837.35","-9.81","-1.02","-2.35"
"837.46","-16.44","11.26","6.16"
"837.56","-0.82","5.02","-2.75"
"837.66","-3.45","-4.59","0.51"
"837.76","-20.01","14.24","4.51"
"837.87","-18.55","4.71","0.47"
"837.97","-3.22","1.49","-2.82"
"838.07","-2.24","0.31","-5.37"
"838.17","-9.53","-5.14","0.35"
"838.28","-8.59","7.92","3.61"
"838.38","1.14","-3.33","-2.55"
"838.48","-4.00","-8.79","0.39"
"838.58","-16.04","13.81","-2.08"
"838.69","-9.96","6.59","2.28"
"838.79","-0.39","-0.82","-3.45"
"838.89","-10.98","-1.96","-0.08"
"839.00","-14.12","12.12","7.34"
"839.10","-2.47","1.33","-3.14"
"839.20","-5.33","-1.65","1.45"
"839.30","-20.01","11.10","6.79"
"839.41","-16.24","7.45","0.94"
"839.51","-3.53","2.39","-1.02"
"839.61","-1.53","0.00","-3.73"
"839.72","-17.81","-10.51","-1.29"
"839.82","-10.87","7.65","2.16"
"839.93","0.00","-2.04","-2.47"
"840.03","-4.39","-7.77","-2.43"
"840.13","-17.42","9.85","-2.51"
"840.24","-9.14","1.57","3.26"
"840.34","1.84","-0.31","-1.26"
"840.44","-20.01","3.26","-1.73"
"840.54","-16.40","10.08","6.24"
"840.65","-1.10","0.98","-4.51"
"840.75","-0.75","-4.94","1.22"
"840.85","-15.06","20.01","-3.49"
"840.96","-15.18","3.84","-1.37"
"841.06","-2.16","0.12","-3.18"
"841.16","-3.41","-2.82","-2.51"
"841.27","-20.01","12.43","3.22"
"841.37","-5.49","6.98","2.08"
"841.47","1.10","-5.96","0.12"
"841.57","-4.08","1.53","-6.08"
"841.67","-17.57","6.16","2.24"
"841.78","-7.85","1.37","4.08"
"841.88","-0.75","1.69","-2.24"
"841.98","-20.01","1.02","-1.92"
"842.08","-17.06","9.89","7.41"
"842.18","0.35","2.16","-3.30"
"842.28","0.16","-6.47","-0.27"
"842.39","-20.01","20.01","-12.47"
