NAME:,run_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:16,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,163,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
540.486,-4.31,3.37,1.45
540.524,12.08,-6.16,9.57
540.562,-13.89,14.2,-5.02
540.718,3.84,-2.12,6.24
540.755,0.12,-3.22,-1.29
540.794,-0.71,-4.71,-7.65
540.833,4.82,-0.27,2.86
540.871,2.98,-2.12,0.98
540.908,18.44,-2.94,18.75
540.948,11.65,3.77,13.61
540.986,-13.14,20.01,13.81
541.027,-1.02,6.98,6.59
541.065,-1.22,3.92,9.53
541.102,0,0.75,-0.82
541.14,-0.63,1.37,-15.73
541.179,4,-1.96,-1.8
541.218,3.06,3.77,6.2
541.334,-9.96,15.02,17.57
541.374,13.65,-2.71,15.1
541.414,2.59,1.45,14
541.451,-0.82,0.51,1.29
541.489,-3.1,-1.53,-3.37
541.528,6.28,-3.92,-1.37
541.567,5.37,-5.14,1.88
541.604,-0.59,-4.86,9.34
541.643,14.24,7.14,20.01
541.681,8.47,-2.35,-9.14
541.72,8.24,2.28,19.34
541.757,-0.16,6.98,7.69
541.795,-2.59,2.86,2.75
541.832,0.04,-2.47,-1.14
541.982,-7.37,0.94,20.01
542.021,4.98,0.59,4.98
542.057,-8.79,7.57,6.71
542.095,8.87,0.63,19.73
542.132,2.39,-0.27,15.3
542.171,-0.94,1.49,1.84
542.208,-4.63,-2.28,-9.45
542.248,7.49,-4.98,5.53
542.285,6.12,-1.49,-2.82
542.324,-8.2,-3.37,6.2
542.362,20.01,-3.61,20.01
542.402,-6,4.98,9.1
542.44,-1.45,14.87,-6.75
542.479,4.55,5.22,3.45
542.631,1.69,-2.12,1.18
542.669,0.67,2.59,2.82
542.705,20.01,-11.14,20.01
542.746,-20.01,16.24,4.67
542.785,2.47,11.1,8.94
542.823,1.37,4.08,14.71
542.86,6.47,-1.49,17.18
542.899,1.26,-1.22,10.08
542.937,-1.22,-0.24,0.27
542.976,-2.2,-1.96,-5.53
543.016,5.81,-3.37,4.67
543.053,2.79,-1.41,3.06
543.091,10.24,-8.43,18.36
543.13,8.43,5.73,8.12
543.245,-5.1,4.08,5.73
543.282,-4.94,2.71,-2.04
543.321,0,0.16,-12.83
543.359,0.31,-0.35,-5.3
543.398,0.12,-1.06,1.77
543.435,7.92,-5.49,18.75
543.474,-11.26,13.1,1.77
543.514,-20.01,20.01,20.01
543.554,5.3,-3.22,13.81
543.593,6.55,-5.88,14.95
543.631,6.39,-5.45,8.9
543.669,3.8,-2.63,2.82
543.706,-1.02,-2.31,-10.32
543.747,2.47,-0.94,2.67
543.784,3.1,-7.18,3.53
543.898,13.02,0.35,20.01
543.936,1.77,7.77,5.57
543.973,-2.35,4.51,4.79
544.01,-1.77,1.22,0.82
544.048,0.51,-0.94,-4
544.086,-1.73,-1.14,-7.85
544.126,1.02,1.33,1.77
544.162,0.04,8.79,-2.43
544.2,3.37,-20.01,20.01
544.24,-20.01,20.01,-20.01
544.281,-2.98,5.65,19.3
544.32,2.55,-0.98,16.2
544.358,6.75,-4.59,11.92
544.397,2.16,0.27,1.33
544.433,0.24,-3.73,-3.06
544.549,-2.94,-2.79,1.88
544.587,9.3,7.34,20.01
544.625,17.02,3.06,-5.96
544.663,1.77,-0.27,20.01
544.702,-3.45,4.31,8.04
544.74,-4.08,3.14,2.35
544.777,0.51,-1.41,-7.45
544.816,-0.08,-4.79,-3.57
544.855,0,1.06,-0.63
544.893,4.67,10.16,12.67
544.931,-7.02,5.57,6.35
544.969,-8.12,13.49,20.01
545.008,-2.9,4,9.06
545.046,1.53,-1.37,7.88
545.159,-2.94,-2.98,-12.87
545.2,4.98,-5.18,2.31
545.237,5.3,-0.12,-1.92
545.276,3.02,-1.26,0.08
545.313,20.01,-4.71,20.01
545.353,-10,14.98,9.57
545.393,1.8,2.79,20.01
545.43,-2.47,7.06,8.39
545.468,-0.67,1.92,0.16
545.505,3.45,-1.45,-2.35
545.544,-1.96,-4.08,-8.98
