"NAME:","run_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","160"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"936.18","-12.67","10.51","-1.18"
"936.28","-10.83","3.57","3.41"
"936.39","2.04","1.22","-2.51"
"936.49","-20.01","4.08","-3.73"
"936.59","-14.91","7.53","7.77"
"936.69","3.80","0.98","-2.67"
"936.79","-1.61","-4.59","1.84"
"936.90","-14.75","20.01","-8.63"
"937.00","-12.63","5.49","-0.27"
"937.10","1.02","0.47","-4.12"
"937.21","-1.18","-3.96","-2.75"
"937.31","-19.97","17.14","1.33"
"937.41","-2.82","2.35","-2.86"
"937.52","-3.61","-4.55","1.18"
"937.62","-20.01","17.69","-2.47"
"937.72","-19.26","8.32","-2.39"
"937.83","-1.41","1.96","-6.08"
"937.93","-1.06","-3.88","-2.31"
"938.03","-11.73","-1.53","-4.16"
"938.14","-7.88","4.79","2.31"
"938.24","0.16","-4.59","-0.98"
"938.34","-1.37","-7.02","-4.04"
"938.45","-17.50","6.16","0.90"
"938.55","-7.53","1.88","2.04"
"938.65","2.47","1.10","-4.12"
"938.75","-15.10","-1.92","6.39"
"938.85","-17.57","9.96","8.28"
"938.96","1.65","-0.16","-3.65"
"939.06","-2.71","-4.00","0.82"
"939.16","-16.87","20.01","-7.30"
"939.27","-11.85","3.22","0.55"
"939.37","-0.27","-0.39","-3.18"
"939.47","-6.20","-2.79","3.33"
"939.57","-18.59","12.59","9.02"
"939.68","2.28","1.33","-5.18"
"939.78","-2.67","-8.00","0.47"
"939.88","-20.01","19.69","-2.63"
"939.99","-14.59","6.98","-2.31"
"940.09","-0.24","0.35","-3.10"
"940.19","-1.88","-4.75","-2.47"
"940.30","-20.01","13.89","4.79"
"940.40","0.08","4.00","-5.88"
"940.50","-3.69","-9.14","-0.94"
"940.60","-20.01","8.24","6.79"
"940.71","-19.97","6.86","-1.18"
"940.81","-1.73","0.20","-4.79"
"940.91","-0.82","-3.41","-2.82"
"941.02","-17.02","17.02","1.18"
"941.12","-2.55","6.24","0.63"
"941.22","0.98","-5.73","-3.02"
"941.32","-8.98","0.08","4.31"
"941.42","-18.40","7.45","1.18"
"941.53","-4.08","0.63","0.08"
"941.63","-2.39","-0.12","-2.47"
"941.73","-20.01","-19.14","-12.83"
"941.84","-6.75","11.69","2.79"
"941.94","2.71","-5.14","-0.24"
