NAME:,ofekrun2.csv
EXPERIMENT TIME:,Tue May 24 18:36:26 GMT+03:00 2022
ACTIVITY TYPE:,Running
COUNT OF ACTUAL STEPS:,85

Time [sec],ACC X,ACC Y,ACC Z
375.03,-2.20,-0.39,2.16
375.08,6.55,7.49,0.71
375.14,13.45,17.89,-3.26
375.19,-3.41,20.01,3.57
375.24,0.47,4.43,13.18
375.30,1.69,-9.69,18.63
375.35,4.75,-5.61,-2.67
375.41,1.65,1.18,1.53
375.46,-3.61,1.96,0.78
375.52,-1.06,-8.36,20.01
375.57,-3.53,20.01,5.65
375.62,5.65,8.16,0.43
375.68,0.47,8.90,-2.04
375.73,2.98,-0.43,-0.35
375.79,-4.08,-4.08,-0.12
375.84,-2.20,0.04,-5.02
375.89,20.01,8.12,9.02
375.95,-8.75,20.01,2.82
376.00,4.55,12.91,5.33
376.05,-3.06,4.31,-0.31
376.11,2.08,-3.69,-3.37
376.16,-0.71,4.98,7.37
376.22,20.01,20.01,3.41
376.27,-12.67,15.93,7.92
376.32,20.01,20.01,-2.12
376.38,-2.04,7.96,1.8
376.43,-0.39,2.63,1.1
376.48,-2.24,-0.94,-1.33
376.54,-1.45,-1.29,0.86
376.59,-1.53,0.27,-2.59
376.64,5.65,20.01,-13.26
376.70,5.41,20.01,-3.14
376.75,-3.84,14.87,6.71
376.80,4.20,8.32,-0.24
376.86,-6.12,-16.51,1.02
376.91,8.94,-3.57,-3.3
376.96,0.12,8.08,-3.49
377.02,-8.75,13.26,-10.04
377.07,-6.04,19.57,3.73
377.13,9.18,8.39,3.22
377.18,-0.98,4.67,2.75
377.23,4.08,2.63,-5.41
377.29,-1.88,-2.51,-1.73
377.34,-5.26,1.26,-0.94
377.39,9.96,20.01,-5.84
377.45,5.06,20.01,-3.73
377.50,-2.20,15.81,6.63
377.56,5.73,8.24,-0.35
377.61,-2.63,-12.32,-1.33
377.66,7.81,-4.79,-3.06
377.72,2.35,9.06,-3.41
377.77,19.18,20.01,10.47
377.83,-4.31,12.43,7.3
377.88,12.40,20.01,1.41
377.93,-7.61,8.36,1.53
377.99,11.41,8.87,-5.45
378.04,-1.18,-3.96,-2.2
378.10,-2.04,-0.71,0.75
378.15,6.08,10.43,6.98
378.20,14.40,18.55,-2.0
378.26,-7.61,20.01,2.67
378.31,5.81,13.10,1.69
378.36,-5.61,-0.90,4.63
378.42,1.61,-11.69,4.47
378.47,4.67,-1.14,-1.53
378.53,13.02,19.93,-3.77
378.58,-3.65,12.24,12.4
378.64,12.24,20.01,2.51
378.69,-4.71,10.08,4.51
378.74,3.10,4.35,-0.35
378.80,-0.27,-0.67,6.04
378.85,-0.59,-2.43,-0.51
378.90,2.86,-2.71,-2.63
378.96,10.87,20.01,5.41
379.01,-5.88,20.01,-0.47
379.06,3.10,14.55,6.83
379.12,2.82,3.18,-0.04
379.17,-3.96,-5.06,-0.16
379.23,4.59,-2.51,-0.86
379.28,-0.43,5.57,-2.67
379.33,20.01,20.01,-7.3
379.39,-8.20,12.40,11.38
379.44,9.41,14.00,1.73
379.50,-6.32,7.22,0.98
379.55,18.71,11.77,-20.01
379.60,1.33,-1.06,-0.55
379.66,-3.37,1.18,0.71
379.71,3.53,14.28,-3.73
