NAME:,run_3_1.csv,,
26.774,0.98,-2.75,0.51
26.776,0.61,4.79,-12.24
26.845,0.2,18.95,-8.71
26.848,0.55,20.01,-18.12
26.85,11.18,20.01,-10.59
26.919,5.3,17.22,-8.39
26.921,2.67,11.65,-2.12
26.99,1.41,10.59,1.8
26.992,1.69,1.45,0.08
27.066,0.79,-3.65,3.37
27.068,0.29,-6.04,-2.28
27.139,-2.24,1.96,1.02
27.141,0.55,7.02,-4.08
27.143,0.75,-2.08,-12.98
27.212,0.39,15.97,-17.85
27.213,20.01,17.77,0.82
27.282,0.12,19.97,-6.04
27.284,0.16,15.61,-5.06
27.286,0.71,15.06,-11.41
27.354,2.86,13.53,-9.89
27.356,0,7.1,-0.31
27.425,0.04,0.98,-6.2
27.426,0.86,-2.35,-4.12
27.495,0.67,0.04,-5.14
27.497,-0.59,-1.02,-0.82
27.566,0.04,-0.27,-5.06
27.568,0.3,11.14,-13.38
27.569,0.88,20.01,-16.59
27.639,7.61,20.01,-7.22
27.641,5.02,19.3,-9.73
27.71,0.26,13.65,-3.37
27.779,2.35,11.02,-1.18
27.781,5.88,3.06,0
27.783,0.12,-2.94,-1.02
27.855,0.73,-5.26,1.65
27.857,0.47,-2.47,-4.04
27.929,0.08,6.86,-3.92
27.933,0.49,5.14,-20.01
28.003,0.12,16.2,-16.59
28.005,0.51,4.98,1.8
28.007,0.8,20.01,-12.98
28.077,0.86,15.65,-3.02
28.078,2.31,12.24,-3.96
28.149,1.02,14.51,-9.89
28.151,12,12.98,-4.98
28.153,0,3.45,-7.3
28.225,0.92,-1.45,-6.08
28.227,0.98,-0.39,-2.59
28.303,3.14,1.65,-6
28.305,0.71,-1.8,-2.04
28.376,0.43,3.06,-11.65
28.378,0.75,20.01,-13.53
28.45,0.24,20.01,-20.01
28.452,0.49,20.01,-12.04
28.453,7.57,12.98,-3.18
28.524,0.57,12.47,-2.47
28.525,3.69,2.43,-2.04
28.602,1.53,-1.92,-1.29
28.604,0.47,-4.63,0.9
28.675,0.29,-4.9,-4.55
28.677,0.55,2.08,-3.18
28.678,0.02,4.04,-13.57
28.75,0.53,20.01,8.32
28.752,0.37,1.06,4.67
28.828,4.04,20.01,-5.61
28.83,0.98,16.2,-2.63
28.902,0.63,16.08,-8.79
28.904,0.24,11.81,-5.84
28.906,1.45,10.28,-2.12
28.976,1.14,3.02,-5.41
28.978,0.04,-2.08,-5.49
29.053,3.88,-2.63,-1.49
29.055,2.24,-2.16,-1.37
29.057,0.63,0.24,-0.78
29.129,0.18,1.29,-12.16
29.131,0.33,20.01,-10.4
29.201,3.53,18.79,-14.71
29.203,0.82,20.01,-13.57
29.276,5.77,14.32,-3.26
29.278,0.12,12,-2.94
29.28,4.59,5.45,-2.47
29.351,3.61,0.35,-0.16
29.352,0.59,-4.71,1.69
29.424,0.69,-3.73,-5.73
29.426,0.2,3.18,-1.88
29.499,0.77,3.26,-13.96
29.501,0.55,20.01,-9.02
29.503,3.61,10.55,3.45
29.575,3.61,19.06,-6.47
29.577,0.53,13.34,0.94
29.649,0.53,14.59,-7.73
29.651,1.29,13.57,-6.08
29.732,1.37,10,-4.79
29.735,0.12,4.24,-2.67
29.737,0.24,-2.24,-4.94
29.811,2.98,-1.57,-2.04
29.813,0.9,0.12,-2.2
29.888,0.16,1.49,-5.14
29.89,0.2,17.34,-15.53
29.892,0.87,20.01,-18.87
29.963,6.12,20.01,0.2
29.965,5.26,15.38,-6.9
30.04,0.92,13.85,-0.43
30.042,2.04,8.79,-1.96
30.043,3.92,1.29,-0.67
30.117,0.18,-1.49,-1.41
30.119,0.63,-3.18,-1.53
30.193,0,0,0
30.195,0.18,3.57,-4.24
30.269,85,20.01,-6.94
30.271,3.8,2.94,-2.04
30.344,15.18,20.01,-6.98
30.346,0.26,13.02,-3.92
30.418,0.22,14.4,-4.28
30.42,0.94,12.94,-5.77
30.422,4.31,18.01,-10.94
30.496,0.67,1.57,-8.16
30.572,0.14,-2.9,-2.86
30.575,1.22,0,-5.33
30.577,0.16,-0.08,-0.12
30.65,0.06,-0.9,-2.31
30.652,0.79,11.77,-14.71
30.654,0.93,20.01,-20.01
30.729,9.92,20.01,2.24
30.731,4.55,19.65,-11.1
30.799,3.73,13.53,-5.81
30.801,0.26,12.63,-1.29
30.869,3.14,6.63,-0.75
30.872,2.55,-0.9,-0.9
30.874,0.55,-3.8,0.71
30.95,0.12,-2.08,-2.24
30.952,1.26,1.77,-2.55
31.025,0.43,3.3,-7.96
31.027,0.94,20.01,4.24
31.106,0.08,2.71,18.4
31.109,0.39,20.01,-13.26
31.111,0.32,10.94,-3.37
31.182,0.35,13.49,-5.45
31.184,0.31,14.24,-9.14
31.186,0.12,10.94,-6
31.258,0.43,10.75,-5.02
31.26,0.43,1.92,-4.59
31.338,0.27,-1.77,-3.65
31.34,0.94,-1.53,-2.67
31.415,0.71,-1.45,-1.73
31.417,1.33,1.29,2.04
31.494,0.47,18.75,-17.57
31.496,0.43,20.01,-20.01
31.498,20.01,20.01,-0.55
31.572,7.49,12,-5.53
31.574,4.71,11.53,-3.02
