"NAME:","run_2_1.csv"
"EXPERIMENT TIME:","25-05-22 15:20"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","73"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"8.15","1.73","-0.90","-4.47"
"8.185","3.65","0.08","-3.65"
"8.226",".33","0.63","-6.86"
"8.26",".57","11.77","-12.12"
"8.263",".06","20.01","-16.59"
"8.297","19.97","20.01","2.94"
"8.333","3.14","15.73","-3.69"
"8.367",".47","12.32","-5.14"
"8.401","2.71","8.87","-1.53"
"8.435","1.61","1.26","2.04"
"8.47","73","-0.27","0.90"
"8.504",".94","-4.28","-7.45"
"8.539","1.02","1.22","-0.59"
"8.541",".49","3.88","-2.31"
"8.576",".22","9.18","-20.01"
"8.612","4","20.01","-18.59"
"8.647","15.93","20.01","0.20"
"8.682",".10","18.51","-4.12"
"8.717",".00","18.44","-4.12"
"8.751",".59","14.59","-7.65"
"8.786",".53","5.14","-2.28"
"8.822","0.31","5.61","-8.90"
"8.858",".88","-1.33","-2.28"
"8.86","1.14","-2.16","-2.71"
"8.918","1.14","-1.77","-3.30"
"8.921","0.67","-0.27","-0.82"
"8.96","0.94","1.18","-6.43"
"8.999",".65","15.97","-15.34"
"9.036",".36","20.01","-18.71"
"9.072","4.39","20.01","-4.00"
"9.108","1.57","16.00","-2.75"
"9.144","2.43","13.22","-2.39"
"9.181","2.08","6.98","-1.14"
"9.218",".22","0.98","-2.00"
"9.299",".69","-5.06","-2.28"
"9.302","1.29","2.47","-9.45"
"9.34",".08","20.01","-6.32"
"9.376",".49","4.35","4.43"
"9.416",".92","18.75","-3.73"
"9.452",".18","16.40","-1.77"
"9.488",".94","11.73","-2.55"
"9.525",".96","16.79","-11.96"
"9.561","0.16","8.12","-7.06"
"9.598",".90","-0.31","-5.02"
"9.6",".45","-2.51","-2.75"
"9.636","4.24","-2.08","-2.31"
"9.695",".04","-0.35","-0.78"
"9.697",".16","-1.37","-4.82"
"9.743",".00","7.22","-12.79"
"9.779","0.51","20.01","-20.01"
"9.815","20.01","20.01","13.45"
"9.853","4.16","16.79","-1.57"
"9.89",".43","13.34","-6.08"
"9.892","1.41","9.30","-0.55"
"9.928","0.59","1.73","0.63"
"9.965",".20","-3.77","0.00"
"10.002",".49","-4.39","-3.77"
"10.039","0.75","1.80","-0.59"
"10.076",".94","2.75","-10.08"
"10.078",".98","20.01","-4.43"
"10.115",".86","-0.63","10.63"
"10.152","1.26","20.01","-2.08"
"10.189",".96","15.26","-1.41"
"10.227",".26","17.18","-7.85"
"10.264","2.82","14.55","-7.02"
"10.303",".28","7.69","-2.35"
"10.344",".51","2.71","-5.65"
"10.38",".10","-1.26","-5.26"
"10.417","1.88","-1.45","-3.88"
"10.419","-3.49","-0.75","-4.47"
"10.457","0.51","-0.04","-3.30"
"10.495","7.61","6.35","-10.08"
"10.532",".57","20.01","-17.77"
"10.569","17.46","20.01","-7.10"
"10.572","2.67","20.01","-10.28"
"10.614","1.57","10.75","-4.20"
"10.653","0.47","10.47","-4.00"
"10.691","4.43","4.94","0.16"
"10.694",".20","0.75","-0.27"
"10.732",".57","-4.86","-5.77"
"10.769",".16","-0.78","-1.73"
"10.808",".71","4.79","-3.92"
"10.846",".71","1.69","-4.39"
"10.884",".94","19.18","4.86"
"10.886",".47","11.34","11.69"
"10.924","4.28","20.01","-4.16"
"10.964",".57","15.69","-3.96"
"11.001",".98","13.14","-6.08"
"11.04","2.71","19.26","-11.57"
"11.079",".63","9.02","-2.98"
"11.082",".27","1.65","-4.08"
"11.121",".65","-1.84","-5.57"
"11.161","1.92","-2.00","-3.65"
"11.2","2.86","-0.78","-3.92"
"11.203",".30","-0.04","-4.79"
"11.243",".94","10.67","-9.65"
"11.282",".35","20.01","-18.55"
"11.32","8.75","20.01","-4.94"
"11.36","3.96","20.01","-11.65"
"11.362",".94","12.47","-4.82"
"11.401","1.88","8.47","-4.08"
"11.442","4.16","1.69","-0.71"
"11.481",".33","-0.78","-2.35"
"11.521",".18","-6.00","-2.08"
"11.561",".67","-1.69","0.78"
"11.564",".00","4.12","-2.63"
"11.603",".02","5.73","-20.01"
"11.644","2.63","11.18","-7.34"
"11.646","20.01","20.01","1.41"
"11.687",".75","18.48","-4.59"
"11.727",".96","14.67","-4.00"
"11.766",".94","12.47","-5.53"
"11.806","3.69","17.42","-10.79"
"11.846",".12","7.57","-5.26"
"11.848",".18","-8.63","22427"
"11.889",".08","-3.61","-2.00"
"11.929","2.75","-1.37","-0.35"
"11.97","1.37","0.86","-3.14"
"12.011",".59","1.57","-9.96"
"12.013",".08","11.26","-9.96"
"12.056",".53","20.01","-20.01"
"12.1","0.16","20.01","-7.30"
"12.141","5.14","16.71","-6.04"
"12.183",".10","13.30","-2.08"
"12.186","1.06","12.08","-2.20"
"12.227","3.80","1.61","-1.33"
"12.23",".79","-3.73","-0.27"
"12.27",".84","-7.37","-2.43"
"12.311","2.12","3.06","-2.39"
"12.352",".82","4.63","-10.63"
"12.395",".59","20.01","-3.73"
"12.397",".26","12.43","-5.81"
"12.437","10.87","20.01","1.33"
"12.478",".92","13.10","-1.29"
"12.48",".63","17.73","-8.43"
"12.546","1.92","17.22","-8.75"
"12.549",".53","10.28","-2.35"
"12.596",".43","6.00","-6.16"
"12.639",".82","-0.82","-8.36"
"12.681","2.59","-1.84","-3.53"
"12.683","1.29","-2.24","-2.28"
"12.721",".51","-0.39","-4.98"
"12.758",".67","6.12","-10.20"
"12.795",".82","20.01","-9.45"
"12.832",".18","20.01","-19.89"
"12.87","2.90","20.01","-10.24"
"12.872","2.39","15.22","-2.00"
"12.908","1.37","11.61","0.27"
"12.944","4.63","4.00","-0.86"
"12.982",".16","0.08","-1.65"
"13.021",".51","-4.75","-2.31"
"13.059",".51","-3.02","-0.63"
"13.061","2.04","3.80","-2.71"
"13.099",".45","9.65","-18.44"
"13.137","3.45","15.81","-4.43"
"13.175","13.61","17.50","6.63"
"13.215",".90","18.40","-0.67"
"13.218",".06","17.69","-2.82"
"13.257","78","13.61","-2.86"
"13.294","3.61","18.16","-13.73"
"13.331",".33","8.79","-4.71"
"13.37",".63","-0.35","-8.51"
"13.409",".94","-1.88","-3.73"
"13.449","2.63","-1.45","-4.90"
"13.452","-1.33","1.06","-4.12"
"13.502",".63","-2.71","-1.10"
"13.541",".37","7.06","-10.63"
"13.58",".94","20.01","-20.01"
"13.583","-15.53","20.01","4.79"
"13.621","4.00","18.48","-6.83"
"13.66",".41","16.67","-5.37"
"13.662","2.71","11.92","-0.12"
"13.699","3.06","2.59","1.29"
"13.738",".51","-1.80","-1.92"
"13.782",".24","-5.26","-1.37"
"13.819","1.37","2.71","-0.71"
"13.858",".16","1.77","-8.94"
"13.86",".39","20.01","-3.30"
"13.899",".35","0.08","-5.18"
"13.939","0.75","20.01","-6.67"
"13.979",".67","18.16","-4.12"
"14.02","0.55","14.75","-5.61"
"14.022","5.49","18.40","-11.41"
"14.062",".43","11.49","-3.06"
"14.1",".90","4.51","-4.31"
"14.14",".47","-4.67","-7.61"
"14.142","0.75","-1.96","-6.39"
"14.181",".79","-0.82","-1.88"
"14.222",".33","-1.65","-2.28"
"14.261",".12","6.71","-6.20"
"14.299","3.14","20.01","-16.20"
"14.34","15.06","20.01","-3.49"
"14.379","0.12","20.01","-10.51"
"14.382",".51","14.44","-1.49"
"14.447","3.77","10.71","-3.84"
"14.484","-2.43","-0.24","2.35"
"14.528",".55","-4.47","-3.41"
"14.53","0.39","0.82","-0.63"
"14.567",".41","3.02","-7.65"
"14.606",".18","20.01","-3.80"
"14.647",".16","4.63","4.86"
"14.688",".61","20.01","-7.26"
"14.728",".63","18.55","1.14"
"14.73","0.31","15.85","-7.06"
"14.769","4.43","20.01","-14.67"
"14.807","0.55","11.45","-4.67"
"14.809",".90","5.77","-6.24"
"14.849","0.55","-2.47","-3.14"
"14.914","0.16","-1.22","-2.90"
"14.917","2.86","-1.06","-3.33"
"14.957","0.12","-1.22","-1.22"
"14.997",".53","4.51","-7.14"
"15.039",".00","19.65","-14.08"
"15.079",".14","20.01","-20.01"
"15.081","0.51","20.01","-9.06"
"15.122",".47","14.47","-2.20"
"15.161",".00","13.42","-1.96"
"15.202",".37","3.22","-1.45"
"15.242",".69","-2.31","-0.51"
"15.245",".12","-3.96","-1.92"
"15.285","0.31","1.26","0.31"
"15.325","1.22","2.08","-7.45"
"15.365",".20","12.59","-10.87"
"15.367","2.43","12.75","-5.73"
"15.407","2.71","19.46","-0.59"
"15.448",".10","13.06","3.80"
"15.487",".14","20.01","-11.61"
"15.528","3.22","19.14","-13.42"
"15.531","1.02","11.85","-7.14"
"15.571",".24","6.83","-9.57"
"15.613",".71","0.08","-8.71"
"15.654","0.90","-0.59","-1.92"
"15.694","1.49","-2.94","-0.20"
"15.697","1.02","-0.90","-0.67"
"15.737",".16","6.08","-4.98"
"15.779",".71","20.01","-14.04"
"15.781","6.67","20.01","-4.82"
"15.822","0.71","20.01","-9.14"
"15.864","0.47","16.79","-2.39"
"15.905",".55","13.18","-3.53"
"15.947","6.98","3.96","-3.06"
"15.949",".83","0.51","-1.84"
"15.99",".12","-3.61","-1.80"
"16.03","2.04","-0.67","-2.98"
"16.071","4.51","1.06","-1.57"
"16.113",".84","4.67","-18.40"
"16.115","9.26","20.01","-3.88"
"16.156",".73","12.24","0.90"
"16.197",".55","17.22","-0.63"
"16.199","1.53","15.46","-6.00"
"16.24","6.43","18.79","-11.81"
"16.281","2.51","13.34","-8.08"
"16.322",".16","8.79","-7.77"
"16.325",".84","0.47","-8.16"
"16.366","0.20","0.16","-2.75"
"16.409","2.75","-1.84","1.88"
"16.45","0.39","-1.18","-2.67"
"16.452",".14","1.77","-6.90"
"16.493","0.20","15.97","-13.53"
"16.534",".02","20.01","-17.30"
"16.577","4.28","20.01","-6.79"
"16.62",".98","17.77","-3.61"
"16.664","0.55","14.55","-3.10"
"16.666","-4.90","6.55","-3.77"
"16.707",".84","0.31","-0.63"
"16.71",".16","-1.26","-0.98"
"16.752",".16","-3.37","-2.86"
"16.794","1.61","1.53","-2.16"
"16.836",".47","5.53","-15.93"
"16.879","11.45","20.01","-1.69"
"16.881",".20","3.69","7.06"
"16.922",".14","18.12","-4.63"
"16.965",".88","20.01","-6.86"
"17.007","1.96","12.40","-2.63"
"17.009","3.26","18.40","-12.47"
"17.085",".00","8.87","-0.35"
"17.088","0.20","-1.96","-5.88"
"17.134","1.18","-0.55","-2.94"
"17.178","2.59","-1.69","-1.77"
"17.222",".26","-1.77","-2.71"
"17.265",".57","4.35","-6.28"
"17.267","3.53","20.01","-11.73"
"17.311","15.34","20.01","-0.63"
"17.353",".67","19.97","-5.18"
