NAME:,run_5_1.csv,,
EXPERIMENT TIME:,22-05-22 20:32,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,165,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
120.653,4.39,0.82,-3.77
120.691,4.59,-3.73,5.49
120.728,-1.22,-1.06,3.3
120.767,-19.34,18.87,19.97
120.807,-3.57,0,10
120.846,-20.01,5.65,-2.47
120.885,-0.98,-0.86,-0.12
120.925,-11.18,12.91,9.73
120.965,13.61,-10,10
121.005,0.75,2.04,-5.22
121.043,2.75,-5.18,4.28
121.08,0.63,0.24,4
121.195,-6.47,4.39,4.98
121.232,-13.42,2.47,0.55
121.271,-19.73,6.51,-3.96
121.31,-10.94,3.77,3.88
121.349,0.27,0.78,-4.16
121.386,5.37,-2.12,-0.2
121.425,0.12,0.75,5.65
121.461,-10.83,1.45,18.75
121.501,-15.85,3.53,5.57
121.54,-20.01,13.49,-16.2
121.581,-8,3.37,3.14
121.619,-12.43,5.77,6.16
121.657,-7.02,6.51,6.12
121.695,-5.3,1.1,2.08
121.732,1.92,-3.14,-0.9
121.885,-7.65,3.65,19.73
121.924,-17.02,5.81,-13.93
121.965,-14.71,-2.94,-9.18
122.005,-9.34,3.65,-0.12
122.044,0.39,1.57,-0.31
122.081,3.65,-0.59,-1.61
122.12,1.18,-0.63,2.82
122.157,-2.79,0.12,4.47
122.195,-20.01,20.01,17.73
122.235,-5.02,3.41,4.98
122.273,-15.69,6.98,-1.02
122.312,-12.32,2.86,6.28
122.351,-10.94,4.75,7.73
122.464,2.43,-2.67,3.41
122.502,-1.14,2.43,5.18
122.54,-4.79,2.63,9.61
122.577,-19.26,16,2.35
122.617,-10,-1.14,-4
122.657,-14.91,1.18,2.55
122.696,-5.92,-2.04,4.55
122.734,-4.94,5.45,-4.55
122.773,1.96,4.67,-7.77
122.81,4.98,-5.69,4.79
122.848,4.75,5.96,-5.26
122.885,-4.31,3.37,8.04
122.923,-20.01,20.01,-7.96
122.964,0,0,0
123,-15.18,5.88,0.27
123.039,-8.36,-1.92,7.53
123.155,-0.27,-1.02,-0.82
123.195,4.75,-3.45,5.26
123.232,2.04,1.77,8.71
123.269,-7.77,2.98,15.69
123.307,-18.24,20.01,1.33
123.347,-8.36,4.94,-5.02
123.385,-8.47,-2,-14.67
123.426,-10.32,3.02,-0.2
123.466,-5.84,0.31,6
123.503,5.06,1.45,-3.14
123.541,4.59,-3.96,5.84
123.578,-1.33,-2,5.1
123.617,-3.88,1.57,4.55
123.654,-20.01,10.2,20.01
123.773,-7.81,-1.37,5.41
123.811,-12,6,2.55
123.85,-2.04,4.31,-6.55
123.889,4.9,-4.35,2.9
123.926,1.73,-0.59,4.98
123.964,-12.32,10.2,13.61
124.004,-15.3,17.02,7.96
124.044,-15.06,9.89,11.69
124.083,-14.47,-9.18,-1.1
124.124,-16.67,6.47,-6.59
124.164,-6.2,-2.2,-0.63
124.203,-4.79,0.82,1.33
124.241,5.02,-2.63,0.51
124.278,3.53,-1.26,2.04
124.433,-19.1,4.71,-8.12
124.473,-5.81,-0.55,-0.75
124.512,-14.36,8.12,4.39
124.551,-10.83,7.65,-2.55
124.591,0.98,-0.35,1.02
124.628,3.8,-3.65,5.69
124.666,0.08,0.16,5.53
124.702,-4.2,2.39,7.88
124.74,-20.01,19.5,4.63
124.779,-15.02,3.49,-4.94
124.819,-17.85,-0.08,2.55
124.858,-14.63,3.61,-1.61
124.898,-6.86,2.75,-2.98
124.936,0.12,9.89,-8.32
125.05,-6.32,1.92,5.22
125.087,-20.01,20.01,-4.94
125.128,-2.55,-15.02,9.53
125.168,-14.91,7.1,1.41
125.206,-11.41,2.12,4.86
