NAME:,run_4_1.csv,,
EXPERIMENT TIME:,24/05/2022 15:57,,
ACTIVITY TYPE:,Running,,
Count of actual steps:,156,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
952.07,1.14,4.35,4.12
952.12,-1.33,5.37,3.73
952.17,0.82,7.49,4.43
952.22,6.83,10.43,5.26
952.28,10.4,15.14,9.96
952.33,13.14,13.93,10.04
952.38,13.73,8.24,8.9
952.43,6.16,2.35,5.65
952.48,4.55,-0.55,4.04
952.53,5.37,-4.63,3.06
952.58,5.45,-3.49,4.67
952.63,10.04,-1.1,6.08
952.68,9.14,6.79,8.94
952.73,10.2,15.77,11.85
952.79,8.83,7.57,8.32
952.84,3.14,5.22,2.79
952.89,2.2,11.18,6.67
952.94,1.69,7.57,3.92
952.99,2.94,8.04,5.02
953.04,3.61,10.2,8.71
953.09,6.47,13.85,9.69
953.14,10.08,14.79,7.41
953.19,5.96,4.31,3.26
953.24,3.57,1.73,3.33
953.3,6.04,-0.16,2.63
953.35,7.65,0.82,6.55
953.4,9.96,3.1,8.67
953.45,9.96,6.08,10.87
953.5,8.98,11.14,13.18
953.55,6.04,7.73,8.79
953.6,3.69,3.18,6.16
953.65,2.04,8.24,6.12
953.7,2.35,11.14,5.33
953.76,7.18,12,5.53
953.81,11.77,12.83,9.06
953.86,14.63,10.59,8.28
953.91,8.9,9.61,7.41
953.96,0.82,8.55,3.26
954.01,3.88,1.61,2.98
954.06,4.51,-1.1,2.51
954.11,3.61,1.8,1.33
954.16,8.67,7.69,6.63
954.21,8.43,13.73,6
954.27,8,13.77,7.77
954.32,3.57,6.98,6.04
954.37,1.88,6.83,5.65
954.42,3.96,8.28,5.92
954.47,1.77,10.04,4.16
954.52,5.41,12.28,5.57
954.57,9.73,15.61,7.49
954.62,9.65,13.93,8.28
954.67,7.14,9.49,6.55
954.72,2.12,4.28,4.31
954.78,2.31,0.9,2.59
954.83,4.04,-0.71,2.59
954.88,6.04,1.22,3.73
954.93,11.61,6.83,6.9
954.98,11.73,14.47,7.49
955.03,8.71,12.75,9.85
955.08,3.33,6,6.71
955.13,-0.63,4.04,5.3
955.18,-2.47,7.3,6.2
955.23,-2.39,9.92,5.61
955.28,1.84,13.1,3.18
955.34,4.51,18.67,2.94
955.39,7.73,17.81,5.02
955.44,10.83,13.42,7.69
955.49,6.59,4.75,4.82
955.54,4.31,1.45,2.98
955.59,4.94,0.39,2.67
955.64,5.06,2,3.53
955.69,9.73,6.79,6.39
955.74,12,12,6.39
955.79,7.81,15.18,6.16
955.85,4.9,8.51,7.26
955.9,0.24,5.14,7.02
955.95,-1.96,6.35,4.82
956,-0.51,7.37,4.31
956.05,4.51,11.34,5.37
956.1,6.39,15.18,8.24
956.15,10.43,15.46,6.9
956.2,10.87,9.49,5.26
956.25,4.59,2.86,3.37
956.3,3.06,-0.27,2.47
956.36,4.9,-1.06,2.63
956.41,7.45,2.67,5.96
956.46,12.4,2.59,5.26
956.51,8.83,14.36,10.83
956.56,10.94,12.63,9.85
956.61,4.59,4.94,5.92
956.66,-1.61,4.47,4.75
956.71,-3.37,6.24,3.53
956.76,0.16,7.69,3.49
956.82,6.86,8,5.81
956.87,9.77,9.73,11.89
956.92,16.2,6.47,12.47
956.97,10.59,3.1,7.69
957.02,3.92,2.24,5.33
957.07,4.04,0.39,4.28
957.12,4.59,-3.3,4.35
957.17,7.53,-0.59,7.45
957.22,12.51,0.59,8.43
957.27,12,8.16,14.71
957.33,10.79,6.63,14.24
957.38,2.98,2.94,7.45
957.43,-1.18,3.8,6.32
957.48,-3.57,5.22,6.51
957.53,-0.78,6.94,6.86
957.58,3.61,7.61,6.51
957.63,5.92,12.83,11.77
957.68,11.38,14,13.02
957.73,11.61,6.47,7.45
957.78,4.51,3.77,5.53
957.84,3.37,0.82,3.92
957.89,3.37,-2.12,3.1
957.94,6.12,1.73,6.86
957.99,11.69,5.22,7.92
958.04,15.65,12.75,10.55
958.09,11.06,8.51,9.69
958.14,2.71,6.94,3.92
958.19,-2.04,4.59,5.37
958.24,-3.37,7.57,6.55
958.29,1.92,8.12,7.53
958.34,7.1,8.16,6.98
958.4,8,13.14,9.1
958.45,14.44,15.14,8.32
958.5,13.38,8.63,5.26
958.55,5.14,2.75,3.53
958.6,3.33,-0.08,2.94
958.65,3.02,-2.67,2.63
958.7,5.49,-1.29,4.94
958.75,9.85,0.82,5.88
958.8,10.43,10.2,6.71
958.85,14.51,15.53,8.2
958.91,7.81,7.22,5.61
958.96,-0.59,5.61,6
959.01,0.35,7.92,6.08
959.06,1.77,7.92,4.86
959.11,5.3,9.34,6.86
959.16,8.71,13.38,10
959.21,11.53,12.24,10.51
959.26,10.55,5.02,7.85
959.31,4.71,0.78,4.2
959.36,3.33,-0.67,3.14
959.42,4.08,-2.59,2.39
959.47,8.2,1.41,5.92
959.52,13.42,3.45,7.37
959.57,11.18,12.67,12.04
959.62,13.1,11.65,11.18
959.67,5.18,5.69,8
959.72,-2.12,6.04,5.69
959.77,0.55,5.22,5.06
959.82,3.33,9.53,7.3
959.88,7.22,7.92,7.81
959.93,8,12.98,10.71
959.98,11.96,11.81,11.45
960.03,9.22,3.1,7.69
960.08,4.98,-0.78,3.06
960.13,4.35,-2.51,0.9
960.18,4.31,-2.86,2.12
960.23,9.38,0.51,5.06
960.28,8.36,5.1,9.26
960.33,10.75,13.45,13.93
960.39,13.06,10,11.14
960.44,2.63,5.57,6.86
960.49,0.63,7.45,6.32
960.54,-0.47,8.94,5.96
960.59,0.35,8.12,6.39
960.64,4.9,7.92,8.9
960.69,9.96,12.24,13.22
960.74,14.51,8.55,10.12
960.79,7.96,3.18,6.28
960.84,3.96,0.98,3.49
960.9,3.69,-1.06,1.53
960.95,0.98,-2.31,1.88
961,7.22,3.77,6.16
961.05,13.57,7.41,12.4
961.1,15.26,6.12,14.75
961.15,7.37,4.67,8.94
961.2,2.2,3.69,5.81
961.25,-0.39,3.69,4.75
961.3,-0.27,6.35,3.65
961.35,5.88,8.04,5.69
961.41,11.92,9.14,9.26
961.46,14.44,9.85,9.41
961.51,14.79,5.73,9.61
961.56,7.18,1.18,5.57
961.61,2.9,-2.28,2.67
961.66,1.61,-4.98,3.02
961.71,5.22,-4.75,6.83
961.76,11.81,-1.77,6.9
961.81,11.81,8.71,12.43
961.86,19.18,5.53,15.61
961.91,10.59,3.22,9.02
961.97,1.8,5.69,5.96
962.02,-0.24,6.04,5.33
962.07,0.12,8.79,6.08
962.12,6.16,8.67,7.41
962.17,12.04,10.08,11.14
962.22,12,5.65,11.61
962.27,8.75,5.61,8.2
962.32,5.1,2.04,4.04
962.37,5.65,-0.9,3.26
962.42,6.63,-4.16,4.43
962.48,10,-4.31,5.37
962.53,16.2,1.22,10.24
962.58,18.2,8.43,10.4
962.63,14.44,8.59,9.53
962.68,5.81,5.33,7.37
962.73,-0.55,5.22,6.71
962.78,-3.06,7.37,5.3
962.83,-0.67,8.79,5.96
962.88,6.98,9.18,8.87
962.93,11.61,11.22,10.98
962.99,12.32,10.63,12.12
963.04,10.28,4.9,8.12
963.09,5.14,-0.71,4.75
963.14,3.77,-2.98,2.67
963.19,2.47,-4.86,1.29
963.24,5.26,-1.92,4.39
963.29,13.06,1.77,8.59
963.34,12.16,8.24,14.71
963.39,20.01,7.53,12.16
963.45,6.35,7.69,9.73
963.5,-1.49,6.63,4.63
963.55,-1.18,8.51,2.9
963.6,2.24,9.81,5.18
963.65,10.79,9.69,7.26
963.7,12.2,12.43,13.02
963.75,12.2,6.94,12.51
963.8,6.79,3.02,9.1
963.85,3.22,-1.37,5.49
963.9,2.9,-3.8,3.26
963.96,2.79,-4.51,2.43
964.01,8.32,-2.08,6.83
964.06,15.14,2.47,11.22
964.11,20.01,5.45,15.26
964.16,13.61,4.59,15.26
964.21,4.59,4.55,8.67
964.26,-0.71,6.63,6.47
964.31,-2.12,8.63,4.9
964.36,-2.39,11.06,5.06
964.41,4.59,9.73,6.9
964.47,12.67,14.63,14.75
964.52,18.91,6.94,10.87
964.57,11.3,2.39,6.79
964.62,5.49,0.27,4.39
964.67,3.61,0.08,3.41
964.72,5.1,-2.31,2.35
964.77,7.92,-0.94,5.88
964.82,12.63,-0.35,8.59
964.87,11.73,12.24,12
964.92,12.71,8.59,10.24
964.97,4.24,3.77,9.81
