NAME:,run_3_1.csv,,
EXPERIMENT TIME:,25-05-22 15:22,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,80,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
14.759,5.1,2.47,-2.31
14.76,0.14,-2.43,-1.18
14.826,0.12,-2.31,-1.26
14.828,1.33,2.04,-2.79
14.894,2.08,3.65,-3.06
14.895,0.57,1.37,-20.01
14.962,3.37,20.01,-8.71
14.964,0.77,18.63,-1.1
14.965,0.24,16.83,-5.33
15.033,0.55,17.57,-5.53
15.035,2.43,13.06,-4.47
15.108,1.33,16.24,-11.61
15.11,0,10.12,-6.55
15.178,0.43,6,-7.61
15.18,0.86,-4.31,-3.1
15.246,1.45,-0.78,-3.37
15.248,1.77,-1.26,-0.12
15.315,0.37,-1.88,-2.79
15.317,0.04,3.96,-7.22
15.384,5.53,20.01,-14.24
15.386,0.45,20.01,-20.01
15.388,0.35,20.01,-8.39
15.455,0.39,16.04,-7.14
15.456,0.9,10.32,-1.49
15.524,5.41,3.92,0.04
15.526,0.31,-2.35,-0.67
15.593,30,-2.98,-0.16
15.595,0.73,-1.22,-2.24
15.664,0.35,1.41,-2.82
15.666,0.35,6.75,-14.87
15.733,9.3,20.01,-11.14
15.735,9.49,11.89,2.35
15.804,0.27,18.55,-3.33
15.809,0.12,11.02,-5.1
15.875,0.73,12.67,-7.88
15.877,0.24,12.2,-4.51
15.944,0.59,0.51,-6.79
15.946,0.08,-2.31,-4.08
16.014,0.31,-0.39,-4.51
16.082,1.96,-2.63,1.49
16.084,0.27,-1.37,-4.28
16.085,0.71,10.28,-8.2
16.158,2.71,20.01,-20.01
16.161,14.51,20.01,-1.92
16.162,0.77,19.89,-7.22
16.231,0.51,16.36,-6.75
16.299,1.06,10.83,-1.1
16.301,4.24,0.71,-2.12
16.302,0.9,-2.9,-0.39
16.37,0.12,-2.24,-0.55
16.372,0.59,1.1,-0.9
16.44,0.47,1.88,-4.31
16.442,0.77,10.28,-13.61
16.443,4.35,17.73,-5.57
16.512,5.06,20.01,-4
16.586,0.12,17.73,-4.63
16.588,0.04,19.22,-8.39
16.59,1.84,12.2,-5.53
16.658,0.75,10.9,-7.45
16.66,1.96,11.02,-5.18
16.73,29,0.31,-4.82
16.732,1.29,-1.65,-1.92
16.801,2.04,-3.02,-3.26
16.803,0.02,-1.77,-1.37
16.805,0.37,-0.59,-7.53
16.874,0.61,11.1,-11.38
16.876,4.16,20.01,-20.01
16.946,3.26,20.01,-5.18
16.948,0.75,18.04,-7.14
16.949,0.67,13.06,-3.65
17.027,0.71,6.94,-0.12
17.029,4.04,1.06,-3.73
17.098,0.84,-2.12,-0.86
17.1,0.12,-2,-1.18
17.17,0.04,1.18,-3.3
17.172,0.2,3.92,-18.2
17.243,3.02,13.18,0.16
17.245,0.14,12.08,-0.39
17.315,1.06,20.01,-10.43
17.317,0.26,17.77,-2.71
17.386,0.9,15.02,-7.37
17.388,0.43,14.51,-12.43
17.39,3.33,11.89,-1.88
17.458,0.33,1.77,-6.59
17.46,0.43,-1.41,-6.32
17.533,2.16,-1.29,-4.28
17.534,1.18,-2.39,0.55
17.603,0.43,-1.45,-2.79
17.605,0,7.77,-10.83
17.607,5.06,20.01,-20.01
17.677,0.24,20.01,-9.26
17.678,0.16,20.01,-13.26
17.748,1.33,16.32,-6.59
17.749,2.59,10.36,0.55
17.821,5.45,0.2,0.16
17.822,0.26,-0.82,-0.31
17.824,0.94,-1.26,-2.59
17.894,0.45,0,-1.29
17.896,0.43,2.59,-4.79
17.968,0.8,15.69,-14.16
17.969,8.12,9.1,-4.39
18.041,4,18.24,-2.71
18.043,0.24,16.87,-4.63
18.045,0.47,16.71,-7.88
18.115,0.39,12.91,-9.92
18.185,1.84,10.4,-9.92
18.187,0.45,9.06,-7.37
18.189,0.41,0.43,-5.49
18.262,1.22,-1.96,-2.82
18.264,2.86,-2.08,0.27
18.335,0.2,-1.33,-5.45
18.337,5.02,5.06,-13.06
18.409,0.83,18.79,-15.57
18.48,0.98,20.01,-15.61
18.482,1.33,13.57,-5.06
18.552,0.16,10.16,-3.3
18.554,-5.69,2.39,-1.37
18.556,0.08,-4.51,3.33
18.627,0.08,-3.33,-0.24
18.629,0.84,-2.08,-1.77
18.631,0.75,3.88,-1.33
18.702,0.88,0.94,-10.24
18.704,0.83,20.01,2.9
18.775,0.22,6.83,0.27
18.777,8.47,20.01,-2.2
18.849,0.57,19.06,-4.35
18.851,0.51,17.5,-8.67
18.921,3.49,15.81,-8.71
18.923,0.37,10.9,-4.16
18.925,0.75,4.35,-7.1
18.996,0.12,-2.67,-6.67
18.998,0.55,-2.24,-3.84
19.07,2,-0.12,-1.61
19.072,0.37,-0.27,-1.02
19.074,0.82,-2.75,-2.47
19.146,4.28,14.95,-16.48
19.219,0.5,20.01,-20.01
19.221,0.31,20.01,-7.18
19.223,0.12,20.01,-7.92
19.295,2,15.18,-5.14
19.298,5.22,6.86,-0.12
19.371,4.63,-1.06,0.43
19.373,0.65,-2.67,-0.08
19.375,0.86,-4.43,-1.41
19.449,0,3.22,-4.35
19.45,0.59,3.8,-0.55
19.525,0.63,8.08,-20.01
19.527,9.89,19.97,-3.88
19.529,0.51,19.61,-2.79
19.603,0.18,17.57,-5.81
19.605,0.22,17.73,-4.9
19.679,1.84,14.71,-6.94
19.68,-4.67,14.91,-9.14
19.753,0.3,8.83,-12.36
19.755,0.22,6.35,-7.34
19.757,1.18,-1.96,-5.37
19.832,1.77,-2.67,-3.02
19.833,1.1,-2.67,0.98
19.907,0.43,-1.88,-3.18
19.909,0.71,5.77,-7.85
19.91,3.33,16.99,-13.69
19.985,0.9,20.01,-20.01
19.987,0.55,20.01,-11.89
20.06,0.24,18.36,-6.43
20.062,0.79,12.79,-1.69
20.136,5.3,2.12,0.82
20.137,1.84,-0.55,-0.9
20.139,0.71,-2.47,0.35
20.213,0.69,-2.67,-1.22
20.215,0.67,2.31,-0.86
20.291,0.29,-0.43,-7.65
20.292,0.63,18.71,0.78
20.294,0.08,7.69,-6.79
20.368,5.26,20.01,-7.41
20.37,0.49,18.2,-7.53
20.443,1.26,17.89,-7.53
20.445,2.59,16.99,-12.28
20.519,0.73,12.71,-13.89
20.521,0.08,5.96,-4.28
20.522,0.16,-1.8,-6.71
20.597,1.02,-1.77,-1.92
20.599,2.31,-2.31,-2.39
20.673,0.39,-2.04,-2.86
20.675,0.16,6.47,-8.47
20.677,4.75,19.06,-15.65
20.752,0.55,19.14,-19.77
20.754,0.59,20.01,-12.94
20.829,0.2,18.08,-6.32
20.831,0,14.44,-3.69
20.905,3.41,3.14,-0.47
20.907,1.14,-3.69,0.12
20.984,0.24,-2.55,0.27
20.986,-0.35,1.92,-2.71
21.063,16,0.43,-11.89
21.065,0.9,20.01,3.18
21.066,0.26,11.65,6.43
21.141,0.82,17.46,-5.92
21.143,0.51,19.1,-5.02
21.22,0.78,13.53,-8.47
21.224,4.63,18.71,-17.34
21.226,0.45,10.59,-6.55
21.3,0.94,3.06,-7.02
21.303,0.14,-2.94,-3.02
21.304,-0.75,-1.45,-4.39
21.38,0.78,-2.55,0
21.454,0.9,-2.59,-1.33
21.456,0.77,5.1,-10.08
21.458,1.88,20.01,-15.42
21.534,0.24,20.01,-20.01
21.535,-0.63,19.81,-13.26
21.611,3.92,15.38,-9.26
21.613,2.63,10.75,-0.94
21.689,3.65,2.47,-1.41
21.691,-0.63,-2.08,-0.67
21.692,0.92,-2.71,1.96
21.768,0.47,-0.67,-0.63
21.77,2.55,2.63,-1.65
21.772,0.47,1.65,-19.89
21.852,7.88,20.01,-8.75
21.854,0.79,3.73,9.26
21.93,0.08,20.01,-17.02
21.932,0.24,16.2,-5.26
21.934,0.47,12.71,-8.24
22.011,1.37,15.18,-15.73
22.013,0.73,11.14,-2.31
22.088,2.59,3.18,-8.47
22.089,0.71,-1.69,-3.33
22.091,0.04,-1.65,-4.55
22.166,0.27,-1.41,-0.67
22.168,0.16,-2.28,-5.02
22.243,0.08,9.22,-10.98
22.244,0.75,20.01,-20.01
22.246,-20.01,20.01,-9.85
22.323,2.08,20.01,-15.65
22.325,0.39,15.46,-9.3
22.405,0.12,8.94,-2.71
22.406,1.96,2.39,-1.22
22.484,0.16,-1.88,-2.35
22.486,0.82,-2.39,-2.24
22.564,0.04,0.43,1.14
22.566,0.65,2.43,-10.32
22.568,0.16,20.01,-13.61
22.645,67,2.47,3.77
22.648,3.73,20.01,-8.39
22.726,0.04,17.65,-3.8
22.728,0.16,19.61,-12.24
22.729,2.67,9.1,-3.37
22.807,4,12.75,-10.47
22.809,0.31,5.45,-5.65
22.886,0.08,-2.28,-5.57
22.888,2.51,-2.47,0.67
22.89,1.73,-2.31,-2.43
22.969,0.59,-0.04,-2.59
22.971,0.37,0.67,-4.2
23.049,0.08,8.47,-12.08
23.051,0.67,19.85,-20.01
23.13,2,20.01,-8.63
23.132,0.86,17.85,-11.73
23.134,1.49,11.81,-7.96
23.212,0.12,7.22,-0.82
23.213,2.04,2.04,0.55
23.215,0.9,-2.16,-1.41
23.293,0.94,-4.39,0
23.295,1.69,1.22,-3.96
23.372,0.63,3.33,-5.92
23.374,0.75,18.01,-20.01
23.375,7.45,5.33,-6.9
23.454,4.39,19.53,-5.18
23.456,0.31,15.77,-8.87
23.458,0.94,18.12,-9.92
23.537,1.61,10.51,-8.32
23.538,0.63,11.69,-13.49
23.617,0.94,8.59,-9.77
23.619,0.47,-0.24,-5.69
23.699,0.2,-2.35,-1.49
23.7,0.31,-0.71,-5.81
23.702,0.37,0.27,-0.59
23.781,0.39,-2.98,0.16
23.782,0.16,0.67,-14.36
23.861,2.59,20.01,-20.01
23.863,19.46,20.01,-20.01
23.865,0.24,14.95,-20.01
23.944,3.33,9.77,-13.06
23.946,3.22,6.63,-4.9
23.947,4,2.86,-5.73
24.028,0.35,-1.65,0.71
24.03,0,-1.22,2.43
24.109,1.02,-5.3,3.1
24.111,1.14,3.8,-3.61
24.113,0.94,-1.45,-9.38
24.194,0.94,20.01,-12.91
24.195,0.43,1.88,-8.28
24.197,3.37,18.48,-15.02
24.278,0.39,14.47,-9.49
24.28,0.39,13.65,-12.71
24.36,2.47,11.61,-12.32
24.362,3.92,8.87,-9.77
24.364,0.12,4.16,-5.26
24.445,0.18,-1.77,-8.59
24.447,0.28,-1.96,1.41
24.531,3.53,-2.35,-1.26
24.533,0,-2.31,-0.55
24.536,51,-0.78,-6.75
24.615,1.26,11.53,-20.01
24.618,0.81,2.12,-20.01
24.699,4.75,10.47,-20.01
24.701,0.08,8.47,-18.04
24.785,24,9.38,-14.71
24.787,0.08,3.41,-2.47
24.789,5.18,0.67,-0.04
24.871,0.08,-1.8,-0.08
24.952,0.73,2.16,-17.02
24.954,0.16,4.47,-19.46
25.035,3.69,8.83,-4.04
25.036,4.28,11.14,-19.93
25.118,0.41,8.67,-18.99
25.12,2.71,6.63,-13.26
25.122,2.82,7.73,-19.73
25.203,0.2,-1.96,-2.2
25.204,0.86,-3.45,-8.75
25.206,0.92,-1.18,-2.35
25.287,2,-1.84,-1.57
25.289,0.47,0.51,2.35
25.291,0.88,-4.82,0.08
25.374,0.59,4.35,-10.94
25.376,0.59,3.65,-20.01
25.457,2.39,-11.41,-19.93
25.459,5.88,-3.37,-20.01
25.46,0.04,-3.14,-16.95
25.541,1.96,-0.04,-8.36
25.543,4.12,3.69,-3.61
25.625,0.67,1.77,0.12
25.627,0.55,1.45,2.28
25.628,0,-2.16,3.96
25.709,0.86,-4.35,-8.47
25.712,0.33,-4.94,-5.41
25.714,0.53,0.71,-19.73
25.801,0.3,-4.82,-1.41
25.803,0.37,0.12,-12.87
25.805,0.89,-17.57,-3.65
25.886,0.57,-9.61,-17.97
