"26823.0","64283","64985"
"26863.0","64371","65168"
"26903.0","64456","65355"
"26943.0","64540","65514"
"26983.0","64604","65644"
"27023.0","64657","65763"
"27065.0","64713","65864"
"27185.0","64138","64594"
"27225.0","64132","64547"
"27265.0","64219","64751"
"27305.0","64277","64887"
"27345.0","64342","65027"
"27385.0","64397","65160"
"27425.0","64374","65124"
"27465.0","64366","65100"
"27507.0","64405","65193"
"27547.0","64490","65351"
"27587.0","64565","65520"
"27627.0","64641","65662"
"27667.0","64699","65797"
"27707.0","64742","65890"
"27787.0","64823","66045"
"27827.0","64711","65835"
"27867.0","64334","65031"
"27909.0","64209","64714"
"27949.0","64258","64805"
"27989.0","64321","64956"
"28029.0","64367","65049"
"28069.0","64427","65183"
"28109.0","64457","65265"
"28149.0","64427","65226"
"28189.0","64425","65222"
"28229.0","64468","65314"
"28269.0","64535","65458"
"28309.0","64599","65601"
"28351.0","64662","65719"
"28391.0","64697","65813"
"28471.0","64766","65971"
"28511.0","64808","66041"
"28551.0","64575","65598"
"28591.0","64276","64925"
"28631.0","64239","64781"
"28671.0","64327","64956"
"28711.0","64394","65113"
"28751.0","64445","65232"
"28793.0","64486","65351"
"28833.0","64459","65306"
"28874.0","64426","65226"
"28914.0","64456","65284"
"28954.0","64516","65405"
"29034.0","64631","65655"
"29074.0","64660","65721"
"29114.0","64696","65788"
"29154.0","64731","65861"
"29194.0","64743","65894"
"29234.0","64397","65183"
"29274.0","64197","64699"
"29314.0","64211","64679"
"29354.0","64296","64840"
"29394.0","64350","64959"
"29436.0","64400","65069"
"29476.0","64438","65157"
"29516.0","64405","65098"
"29556.0","64387","65055"
"29596.0","64433","65134"
"29636.0","64503","65280"
"29677.0","64567","65399"
"29758.0","64655","65598"
"29798.0","64688","65676"
"29838.0","64726","65742"
"29878.0","64728","65779"
"29918.0","64376","65052"
"29958.0","64181","64554"
"29998.0","64197","64533"
"30038.0","64281","64670"
"30078.0","64317","64759"
"30118.0","64373","64865"
"30158.0","64424","64979"
"30198.0","64411","64969"
"30238.0","64401","64944"
"30360.0","64549","65258"
"30400.0","64623","65386"
"30440.0","64663","65490"
"30480.0","64702","65561"
"30520.0","64742","65635"
"30560.0","64781","65724"
"30600.0","64679","65545"
"30640.0","64326","64755"
"30680.0","64224","64478"
"30722.0","64293","64574"
"30762.0","64387","64755"
"30802.0","64423","64852"
"30842.0","64494","64983"
"30882.0","64497","65029"
"30922.0","64476","64969"
"31002.0","64552","65102"
"31042.0","64616","65241"
"31082.0","64685","65383"
"31122.0","64743","65498"
"31164.0","64781","65592"
"31204.0","64820","65682"
"31244.0","64860","65747"
"31284.0","64903","65824"
"31324.0","64834","65730"
"31364.0","64451","64899"
"31404.0","64319","64546"
"31444.0","64394","64640"
"31484.0","64493","64837"
"31524.0","64553","64972"
"31647.0","64581","65056"
"31687.0","64589","65052"
"31727.0","64651","65176"
"31767.0","64722","65303"
"31807.0","64778","65440"
"31847.0","64845","65563"
"31887.0","64879","65643"
"31927.0","64916","65708"
"31967.0","64952","65797"
"32007.0","64985","65868"
"32047.0","64702","65295"
"32087.0","64442","64694"
"32127.0","64435","64610"
"32167.0","64562","64845"
"32207.0","64666","65072"
"32290.0","64776","65331"
"32330.0","64710","65209"
"32370.0","64745","65232"
"32419.0","64803","65370"
"32459.0","64873","65521"
"32499.0","64920","65628"
"32539.0","64974","65721"
"32579.0","65005","65793"
"32619.0","65047","65871"
"32661.0","65074","65944"
"32701.0","64701","65196"
"32741.0","64435","64559"
"32781.0","64426","64481"
"32821.0","64524","64676"
"32901.0","64655","64968"
"32941.0","64709","65097"
"32981.0","64685","65054"
"33021.0","64666","65005"
"33061.0","64702","65081"
"33103.0","64773","65221"
"33143.0","64847","65381"
"33183.0","64910","65508"
"33223.0","64967","65620"
"33263.0","65014","65704"
"33303.0","65053","65801"
"33343.0","65085","65865"
"33383.0","64739","65155"
"33423.0","64453","64496"
"33463.0","64430","64401"
"33545.0","64580","64753"
"33585.0","64652","64896"
"33625.0","64715","65037"
"33665.0","64695","65015"
"33705.0","64671","64965"
"33745.0","64700","65018"
"33785.0","64781","65163"
"33825.0","64857","65326"
"33865.0","64924","65475"
"33905.0","64993","65591"
"33947.0","65047","65692"
"33987.0","65101","65795"
"34027.0","65118","65834"
"34067.0","64749","65055"
"34107.0","64485","64443"
"34187.0","64570","64610"
"34227.0","64637","64770"
"34267.0","64716","64942"
"34307.0","64759","65047"
"34347.0","64730","64988"
"34389.0","64718","64956"
"34429.0","64751","65032"
"34469.0","64829","65174"
"34509.0","64914","65335"
"34549.0","64981","65477"
"34589.0","65040","65585"
"34629.0","65092","65671"
"34669.0","65132","65754"
"34709.0","65093","65665"
"34749.0","64701","64832"
"34870.0","64619","64627"
"34910.0","64680","64770"
"34950.0","64750","64943"
"34990.0","64741","64923"
"35032.0","64710","64847"
"35072.0","64717","64876"
"35112.0","64773","64989"
"35152.0","64849","65135"
"35192.0","64910","65258"
"35232.0","64959","65360"
"35272.0","65019","65460"
"35312.0","65074","65560"
"35352.0","65032","65480"
"35392.0","64669","64683"
"35474.0","64468","64257"
"35514.0","64533","64417"
"35554.0","64574","64517"
"35594.0","64648","64677"
"35634.0","64654","64711"
"35674.0","64632","64654"
"35714.0","64649","64676"
"35754.0","64711","64792"
"35794.0","64785","64945"
"35834.0","64854","65081"
"35874.0","64925","65200"
"35916.0","64976","65302"
"35956.0","65031","65390"
"35996.0","65078","65473"
"36036.0","64836","64980"
"36116.0","64485","64181"
"36156.0","64549","64334"
"36196.0","64595","64447"
"36236.0","64645","64556"
"36276.0","64707","64697"
"36316.0","64709","64699"
"36358.0","64704","64688"
"36398.0","64742","64756"
"36438.0","64812","64897"
"36478.0","64877","65033"
"36518.0","64947","65166"
"36558.0","65004","65273"
"36598.0","65048","65352"
"36638.0","65086","65437"
"36678.0","65133","65512"
"36760.0","64637","64437"
"36800.0","64600","64323"
"36840.0","64674","64483"
"36880.0","64726","64616"
"36920.0","64786","64738"
"36960.0","64837","64854"
"37000.0","64822","64839"
"37040.0","64813","64818"
"37080.0","64846","64882"
"37120.0","64909","65007"
"37160.0","64981","65149"
"37202.0","65038","65267"
"37242.0","65090","65373"
"37282.0","65135","65455"
"37322.0","65163","65526"
"37402.0","65232","65654"
"37442.0","64940","65070"
"37482.0","64706","64521"
"37522.0","64718","64496"
"37562.0","64808","64679"
"37602.0","64869","64817"
"37644.0","64925","64962"
"37684.0","64964","65036"
"37724.0","64929","64985"
"37764.0","64925","64976"
"37804.0","64962","65062"
"37844.0","65021","65183"
"37884.0","65083","65311"
"37924.0","65141","65427"
"38044.0","65242","65650"
"38086.0","65282","65728"
"38126.0","65246","65666"
"38166.0","64914","64966"
"38206.0","64764","64582"
"38246.0","64822","64684"
"38286.0","64936","64910"
"38326.0","65007","65063"
"38366.0","65075","65215"
"38406.0","65036","65175"
"38446.0","64995","65093"
"38486.0","65018","65120"
"38528.0","65071","65239"
"38568.0","65130","65367"
"38608.0","65183","65471"
"38728.0","65285","65695"
"38768.0","65329","65775"
"38808.0","65245","65622"
"38848.0","64902","64889"
"38888.0","64775","64546"
"38930.0","64847","64680"
"38970.0","64951","64894"
"39010.0","65016","65046"
"39050.0","65068","65176"
"39090.0","65048","65144"
"39130.0","65006","65062"
"39170.0","65030","65092"
"39210.0","65085","65215"
"39250.0","65150","65338"
"39330.0","65245","65556"
"39372.0","65285","65629"
"39412.0","65310","65704"
"39452.0","65347","65761"
"39492.0","65336","65750"
"39532.0","64974","64996"
"39572.0","64728","64410"
"39612.0","64729","64381"
"39652.0","64802","64550"
"39692.0","64841","64649"
"39732.0","64885","64751"
"39772.0","64912","64829"
"39814.0","64886","64794"
"39854.0","64867","64741"
"39894.0","64891","64787"
"39934.0","64945","64902"
"39974.0","65005","65026"
"40014.0","65064","65140"
"40054.0","65115","65236"
"40094.0","65158","65311"
"40134.0","65201","65380"
