"NAME:","walk_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS","103"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"339.23","-9.14","1.02","-0.04"
"339.33","-9.38","0.08","-0.27"
"339.43","-10.71","-0.55","0.39"
"339.54","-10.90","-2.08","-3.61"
"339.64","-9.77","-2.63","0.67"
"339.74","-8.32","1.45","1.02"
"339.84","-4.98","0.00","2.12"
"339.94","-7.53","1.92","2.82"
"340.04","-11.10","4.90","4.63"
"340.15","-10.87","-2.16","1.45"
"340.25","-11.26","0.16","-0.55"
"340.35","-8.12","-0.51","-0.51"
"340.46","-9.30","0.75","0.20"
"340.56","-9.26","0.71","0.04"
"340.66","-10.94","-0.43","0.39"
"340.76","-11.34","-3.06","-1.14"
"340.87","-10.79","-0.55","0.90"
"340.97","-8.04","0.82","1.41"
"341.07","-4.90","-0.12","2.20"
"341.17","-10.94","1.69","1.96"
"341.28","-6.51","4.00","5.30"
"341.38","-6.51","-1.29","2.86"
"341.48","-12.00","0.27","-0.31"
"341.58","-8.55","-0.43","-0.67"
"341.69","-8.87","1.10","0.04"
"341.79","-9.92","-0.67","-0.47"
"341.89","-11.14","0.16","0.24"
"341.99","-10.40","-2.24","-0.67"
"342.10","-10.87","-0.75","1.18"
"342.20","-7.41","0.63","1.29"
"342.30","-5.10","-0.59","3.10"
"342.41","-10.79","0.43","2.79"
"342.51","-6.47","5.14","4.71"
"342.61","-6.71","-2.67","3.69"
"342.71","-10.83","0.08","-0.24"
"342.81","-8.36","-0.51","-0.63"
"342.92","-8.63","1.49","-0.20"
"343.02","-9.96","-0.31","1.02"
"343.12","-11.85","-0.78","-0.24"
"343.23","-14.47","-3.22","2.16"
"343.33","-9.02","2.12","0.04"
"343.43","-7.65","-0.51","1.26"
"343.54","-4.90","0.39","2.67"
"343.64","-13.06","0.47","2.86"
"343.74","-7.65","3.73","5.84"
"343.84","-7.92","-3.53","0.59"
"343.94","-11.61","-1.61","-0.47"
"344.05","-8.28","-0.27","-1.49"
"344.15","-8.63","2.47","-0.20"
"344.25","-10.08","0.43","0.39"
"344.35","-11.77","0.12","0.00"
"344.46","-10.32","-3.22","-0.35"
"344.56","-11.02","1.80","0.71"
"344.66","-7.77","0.35","1.22"
"344.76","-5.92","0.00","2.63"
"344.86","-8.47","0.39","3.02"
"344.96","-7.69","5.84","4.43"
"345.06","-6.35","-1.88","2.47"
"345.17","-12.67","-1.14","0.20"
"345.27","-7.85","0.04","-0.59"
"345.37","-8.36","1.65","-0.24"
"345.48","-9.96","-0.24","0.20"
"345.58","-12.16","-1.96","-0.47"
"345.68","-13.22","-3.30","4.39"
"345.79","-9.45","2.98","0.94"
"345.89","-7.02","-0.71","2.43"
"345.99","-4.79","0.43","2.94"
"346.09","-15.93","-0.35","3.92"
"346.19","-9.22","2.90","4.90"
"346.29","-7.26","-4.16","0.35"
"346.40","-10.87","-0.67","-0.94"
"346.50","-9.10","1.26","-0.71"
"346.60","-8.55","1.53","-0.08"
"346.71","-9.96","-0.59","0.04"
"346.81","-11.34","0.00","0.04"
"346.91","-17.77","-3.80","0.67"
"347.01","-9.49","0.08","1.33"
"347.11","-6.94","0.35","1.65"
"347.21","-2.79","0.71","2.75"
"347.31","-13.96","3.88","4.24"
"347.42","-18.79","-3.65","-2.28"
