NAME:,walk_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:02,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,116,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
245.07,-3.61,5.18,-0.86
245.108,-3.53,7.49,-0.71
245.147,-6.24,9.34,3.26
245.184,-5.1,12.94,1.73
245.223,-6.08,14.55,4.55
245.261,-5.26,9.96,2.75
245.299,-5.45,8.04,14.12
245.337,-2.16,6.16,6.35
245.375,-2.71,5.49,0.43
245.412,-3.06,4.86,2.24
245.45,-4.12,6.79,5.18
245.487,-2.31,7.3,7.69
245.525,-1.61,3.61,2.75
245.637,-7.45,9.77,-0.98
245.676,-4.98,9.14,3.96
245.714,-7.14,9.22,1.73
245.751,-7.81,10.9,4.9
245.79,-2.67,7.41,9.3
245.827,0.78,9.02,6.32
245.863,-3.26,11.34,5.33
245.902,-7.34,10.36,8
245.941,-2.31,7.37,3.61
245.978,-3.02,5.41,1.65
246.016,-4.2,4.43,1.18
246.053,-2.98,4.94,1.18
246.091,-2.94,6.79,-0.31
246.129,-4.82,7.3,-0.27
246.168,-7.61,10.12,3.02
246.206,-5.41,15.38,7.65
246.323,-0.43,5.81,6.28
246.36,-2.79,5.18,2.67
246.398,-3.49,5.18,2.51
246.435,-3.06,7.49,2.86
246.473,-2.9,7.45,5.65
246.51,-3.45,5.1,1.8
246.548,-3.06,2.55,1.06
246.585,-7.14,6.51,2.71
246.623,-8.04,8.32,4.55
246.66,-2.94,8.87,4
246.698,-5.02,9.06,3.77
246.735,-8.47,9.22,2.86
246.773,-8.24,11.41,5.18
246.811,-1.65,5.96,12.43
246.85,-1.26,10.16,6.75
246.965,-4.43,5.65,1.69
247.002,-4.2,4.79,1.33
247.04,-1.92,4.55,0.78
247.077,-1.49,5.92,0.67
247.115,-2.43,7.49,1.45
247.152,-7.1,9.41,1.33
247.19,-5.84,13.3,5.33
247.228,-4.86,14.51,5.06
247.267,-3.41,15.14,9.77
