NAME:,walk_3_1.csv,,
EXPERIMENT TIME:,22-05-22 20:08,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,112,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
56.52,-2.08,7.57,-1.57
56.558,-4.63,6.63,-2.12
56.597,-5.73,8.98,-0.39
56.636,-2.94,16.08,3.96
56.674,-4,13.26,0.43
56.713,1.61,17.3,13.22
56.751,-1.22,7.02,6.55
56.789,-4.59,7.37,-0.27
56.902,-1.92,8,4.24
56.94,-2.47,5.22,0.39
56.977,-2.39,2.9,-0.24
57.016,-3.88,6.32,2.47
57.242,1.37,13.77,8.39
57.279,-0.04,12.51,3.84
57.318,-2.9,14.32,5.88
57.356,-4.16,10.04,3.02
57.395,-3.14,6.12,-1.33
57.433,-4.24,4.63,-0.16
57.472,-3.53,4.98,0.35
57.51,-0.94,6.35,1.41
57.547,-2.55,7.3,-2.04
57.586,-5.06,6.67,-2.35
57.624,-5.69,11.34,2.35
57.663,-4.16,16.16,3.02
57.855,-3.14,8.9,3.53
57.893,-2.2,8.16,5.06
57.93,-1.26,7.92,3.41
57.968,-0.78,5.14,0.31
58.005,-2.63,5.77,1.96
58.043,-4.2,6.98,2.67
58.08,-5.84,7.18,1.1
58.118,-3.84,8.55,1.45
58.155,-3.61,9.89,0.94
58.193,-7.73,10.08,0.71
58.231,-7.37,10.71,2.08
58.27,1.29,11.77,6.32
58.42,-2.71,6.16,-1.29
58.46,-3.45,4.94,0.24
58.497,-3.53,5.53,1.29
58.535,-1.1,6.28,0.27
58.572,-1.45,7.37,-1.57
58.611,-3.69,7.18,-1.06
58.649,-5.49,9.18,0.27
58.687,-4.43,13.85,4.08
58.725,-5.53,13.53,1.02
58.764,-4.35,14.16,0.71
58.802,0.39,15.02,14.59
58.841,-2.2,7.92,1.96
58.878,-2.98,7.02,1.1
59.103,-5.49,8.12,1.06
59.141,-4.35,7.26,1.06
59.178,-3.3,8.16,2.12
59.216,-3.14,10,2.31
59.254,-6.43,9.34,1.22
59.292,-4.82,12.55,6.08
59.33,1.88,11.34,5.41
59.368,-1.02,13.85,4.82
59.406,-4.28,15.42,6.67
59.445,-3.92,10.75,3.49
59.483,-2.75,6.94,-0.82
59.522,-4.31,4.79,0.98
59.749,-5.06,14.59,2.16
59.788,-6.39,11.57,-2.28
