NAME:,walk_5_1.csv,,
30.835,-2.94,1.06,6.16
30.836,-1.37,-2.75,6.86
30.876,-2.12,-2.35,6.04
30.92,-1.26,-1.57,7.14
30.952,-0.08,-2.35,7.34
31.013,0.59,-2.51,7.88
31.04,2.39,-2.75,6.79
31.087,3.37,1.06,10.9
31.172,2.2,2.55,14.08
31.237,5.22,-3.96,12.28
31.24,7.45,-2.12,13.65
31.243,-4.98,-8.67,18.67
31.269,-2.24,4.04,6.75
31.293,-0.31,-2.16,8.36
31.33,-2.94,-5.14,12.24
31.353,-1.49,-2.12,9.41
31.389,-0.35,0.47,6.59
31.428,-0.9,1.65,6.16
31.452,0.35,0.2,7.81
31.495,0.47,-0.12,8.04
31.517,-1.92,0.43,5.69
31.558,-2.9,-0.35,9.34
31.602,-1.77,-0.82,12.94
31.639,-0.63,-1.61,13.26
31.641,-2.71,1.14,10.79
31.681,-3.26,2.86,12.83
31.702,-4.63,-3.57,16.79
31.744,-10,2.12,13.73
31.79,0.08,-8.63,9.22
31.814,-1.41,-7.18,13.14
31.838,-0.82,-0.94,16.28
31.88,-1.61,1.84,9.65
31.901,-1.1,-1.29,6.83
31.939,0.47,-2,5.77
31.96,1.41,-2.39,5.14
31.999,1.45,-2.04,7.14
32.038,1.84,-1.45,4.35
32.079,2.47,-0.75,4.63
32.103,6.08,0.67,8.16
32.147,3.14,-0.39,17.1
32.149,1.53,-4.98,19.06
32.205,7.3,-5.06,14.16
32.243,7.73,-2.04,9.1
32.268,-8.75,-9.77,10.83
32.309,-0.59,-3.57,19.97
32.332,1.73,0.35,6.59
32.355,-6.43,1.18,6.08
32.391,0.31,-3.02,10.71
32.414,-1.69,-1.29,11.41
32.456,-0.86,0.24,6.39
32.497,-2.28,-0.27,6.67
32.52,-1.29,-0.82,7.69
32.561,-0.39,0.82,7.1
33.012,-1.92,1.1,6.86
33.523,-1.18,1.49,9.92
33.565,-3.57,-0.39,11.81
33.568,-2,-0.24,7.92
33.61,-0.55,0.43,7.53
33.649,-0.98,0.55,7.65
33.696,-1.22,0.86,9.14
33.719,-3.26,0.24,12.2
33.758,-1.18,-2.98,13.38
33.78,-1.69,2.16,12.71
33.807,-1.41,2.47,12.47
33.844,-3.22,-2.79,14.67
33.866,-8.59,-0.31,8
33.905,-4.94,-1.33,12.36
33.928,0.71,-6,16.08
33.965,-3.88,-5.26,15.49
34.01,-2.47,1.41,8.79
34.049,-0.9,0.75,6.35
34.051,0.24,-2.71,6.16
34.1,0.39,-1.84,4.43
34.142,1.45,-1.37,5.3
34.166,1.8,-2.31,5.73
34.206,1.69,-2,4.35
34.229,5.14,0.12,7.73
34.273,2.82,-1.49,16.16
34.301,-1.8,0.04,20.01
34.346,8.79,-5.14,13.14
34.366,7.92,-0.71,9.34
34.386,-7.92,-10.71,15.77
34.421,-0.59,-6.75,12
34.481,3.18,1.69,6.51
37.97,-1.84,0.55,10.59
37.972,-3.69,-3.02,12.59
37.974,-1.26,-2.39,9.73
37.976,-0.39,-0.12,4.28
37.977,-0.86,0.67,8.04
37.979,0.24,0.55,6.32
37.98,-2.43,1.18,9.34
37.981,-2.75,-2.55,14.16
37.982,-0.31,-1.88,13.89
37.983,-2.55,5.06,12.04
37.984,-3.33,-1.8,15.57
37.986,-6.67,0.35,15.81
37.987,-7.81,0.86,10.12
37.988,-1.73,-6.16,11.02
37.989,-0.51,-5.33,16.28
37.99,-1.8,0.08,11.02
37.991,-1.53,1.33,5.41
37.992,-0.51,-1.26,6.71
37.994,-0.43,-1.84,5.1
37.995,0.9,-2.63,5.02
37.996,1.41,-2.24,6.32
37.997,2.16,-0.71,5.73
37.998,4.31,-0.67,6.79
38,4.24,-0.75,11.38
38.001,0.2,-2.35,17.77
38.002,9.34,-4.12,14.47
38.003,6.71,-0.51,10.83
38.004,-12.67,-4.16,18.75
38.008,0.43,-8.98,12.04
38.01,-1.73,2.24,7.14
38.011,-0.78,1.69,13.89
38.013,-3.57,-4.08,12.32
38.014,1.02,-5.06,10.87
38.015,-0.71,-0.71,5.18
38.016,-0.71,0.31,6.32
38.018,-2.79,0.82,7.3
38.019,-2.55,0.55,7.92
38.02,-1.8,0.27,3.22
38.021,-0.86,0.55,8.67
38.022,-1.96,1.14,12.98
38.023,-2.43,0.9,12.71
38.024,-1.06,-1.45,12.98
38.025,-2.67,4.79,11.53
38.026,-1.41,-3.26,13.57
38.028,-10.12,3.14,9.02
38.029,-7.88,-2.9,13.53
38.03,-0.39,-8.47,17.93
38.031,-2.08,-3.88,16
38.032,-3.3,3.77,9.89
38.033,-1.8,-0.08,6.39
38.034,-1.22,-2.59,6.2
38.035,-1.1,-2.51,3.77
38.036,0.04,-2.35,6.39
38.037,0.59,-2.9,5.41
38.038,1.49,-2,4.47
38.039,3.57,-0.63,7.57
38.04,3.69,0.47,13.14
38.041,0.04,-0.75,16.75
38.042,7.45,-5.45,12.94
38.043,4.28,-0.31,10.47
38.044,-6.2,-6.35,15.89
38.045,-2.59,-9.73,15.77
38.046,-0.71,4.47,10.08
38.048,-3.06,3.77,9.41
38.049,-0.27,-5.02,10.12
38.05,-1.22,-6.24,10.94
38.051,-1.29,-0.98,6.79
38.052,-3.26,1.69,5.84
38.054,-1.06,0.31,6.98
38.056,-1.65,-0.43,9.96
38.057,-2.35,-0.67,14.36
38.058,-1.14,-1.49,12.87
38.059,-2.79,3.33,13.77
38.06,-4.24,-3.49,14.91
38.062,-10.2,3.41,9.14
38.063,-5.45,-3.84,12.79
38.064,-2.86,-7.06,18.16
38.066,-0.43,-3.49,16.24
38.067,-4.2,3.69,8.47
38.068,-2.2,-1.45,7.06
38.069,-1.06,-2.82,4.47
38.071,1.45,-2.86,4.24
38.072,0.27,-2.55,6.12
38.073,1.02,-2.43,4.47
38.074,2.71,-0.39,5.02
38.076,4.39,0.43,9.41
38.077,0.94,-2.28,16.63
38.079,9.49,-5.61,16.28
38.08,6.51,0.43,9.53
38.081,-7.77,-3.22,17.26
38.083,-2.31,-9.89,16.04
38.084,0.94,4.31,9.65
38.085,-5.33,3.14,9.53
38.087,-0.59,-5.61,9.38
38.088,-1.53,-5.41,13.18
38.089,-1.22,0,6.86
38.092,-1.92,1.96,5.45
38.093,0.51,0.67,5.41
38.094,-0.55,1.84,7.81
38.096,1.26,0.31,5.26
38.097,-1.14,1.22,5.77
38.099,-2.9,-0.59,9.65
38.1,-1.06,-3.22,15.34
38.101,-1.8,2.86,12.32
38.18,-0.78,2.79,14.47
38.181,-3.65,-1.33,14.12
38.215,-10.28,2.63,7.3
38.216,-6.2,-1.53,13.06
38.218,-1.57,-6.83,17.77
38.219,-0.67,-1.61,6.86
38.24,-1.49,-2.63,5.61
38.269,-0.9,-1.37,3.53
38.305,1.14,-3.02,4.51
38.326,0.47,-3.26,5.88
38.352,2.04,-1.96,5.61
38.402,4.47,-0.9,10.55
38.404,1.14,-0.94,16.87
38.447,-5.3,-0.78,17.38
38.48,8.08,-4.9,13.3
38.511,5.96,2.39,10.24
38.534,-4.51,-8,13.38
38.996,-2,-8.2,14.51
39.496,-1.45,3.8,7.18
39.531,-1.69,-0.08,8.59
39.536,-3.26,-4.98,12.2
39.543,-1.1,-3.69,15.46
39.574,5.18,1.57,9.14
39.598,-3.1,-5.22,14.36
39.623,-2.04,-6.28,17.22
39.667,-1.45,5.57,9.18
39.717,-4.43,3.06,8.63
39.748,-0.16,-4.31,8.75
39.777,-2.16,-4.71,13.38
39.803,-0.94,-1.14,8.32
39.852,-0.86,1.92,7.1
39.854,-1.37,1.84,7.49
39.879,-0.51,0.43,7.77
39.91,1.26,-0.71,7.57
39.938,0.43,-0.94,8.98
39.981,0.2,-1.41,9.45
40.024,-0.59,-1.69,11.22
40.026,-2.31,3.14,11.06
40.074,-0.35,1.37,12.16
40.077,-7.49,-3.41,12.83
40.134,-6.04,-1.26,13.34
40.177,0.55,-4.98,11.73
40.204,-0.35,-2.43,12.4
40.23,0,0.75,16.4
40.279,-1.73,3.22,11.3
40.306,-0.78,-2.39,8
40.331,-0.31,-3.02,6.9
40.384,0.31,-0.86,6.28
40.41,0.43,-1.22,6.79
40.464,1.61,-2.08,6.43
40.465,1.73,-2.51,6.98
40.511,3.84,-1.88,8.94
40.535,2.67,-0.71,11.92
40.56,-6.08,-3.06,14.04
40.606,6.35,-3.61,12.51
40.63,5.65,-0.04,15.06
40.631,-2.86,-2.75,16.79
40.673,3.22,-6.35,8.2
40.699,0.63,1.02,7.96
40.724,-3.65,1.77,10.67
40.759,-0.63,-2.55,8.63
40.784,-0.27,-3.37,10.24
40.83,0.71,-1.18,6.59
40.857,-1.77,0.35,8.51
40.891,-1.14,1.37,8.2
40.954,-1.37,1.41,7.3
40.982,-0.12,-0.47,7.73
41.026,0,-0.31,8.79
41.051,-1.73,0.71,10.51
41.075,-1.69,-0.35,10.36
41.101,-0.39,-0.75,12.71
41.153,-1.53,0.63,12.59
41.155,-4.28,1.53,14.12
41.181,-4.75,1.8,14.12
41.227,-10.71,3.18,12.75
41.256,0.9,-6.04,6.94
41.283,-1.65,-3.33,12.67
41.315,-1.18,-0.59,17.3
41.347,-2.35,1.77,8.51
41.393,0.55,-1.14,6.86
41.395,-0.55,-1.57,5.53
41.46,1.1,-2.47,5.3
41.506,1.77,-1.45,5.1
41.507,1.88,-1.22,6.2
41.532,1.77,-1.77,6.16
41.576,3.8,-1.84,6.63
41.603,3.33,-0.67,9.57
41.629,2.43,0.24,12.28
41.682,0.04,-2.28,11.34
41.708,5.37,-6.59,11.77
41.735,3.61,-1.45,8.08
41.761,-8.59,-2.79,17.57
41.786,-8.36,-0.94,13.85
41.827,4.67,-0.98,15.53
41.856,-3.26,3.41,18.79
41.913,0.55,-1.88,15.93
41.96,-1.14,-1.49,10.9
41.963,-1.37,-2.63,10.16
41.988,-1.29,-0.39,7.92
42.014,-1.88,0.98,4.24
42.042,-1.84,1.61,4.98
42.091,-1.02,-0.94,8.24
42.119,0,-2.12,11.69
42.147,-0.08,-3.92,12.12
42.191,-0.47,1.26,14.47
42.215,-0.24,5.02,10.32
42.243,-6.2,-0.31,12.2
42.29,-8.08,5.37,12.63
42.316,-3.37,-5.14,15.69
42.345,-4.2,-5.33,16.24
42.396,-1.41,-2.63,15.57
42.421,-3.02,2.67,8.32
42.472,-0.78,-0.71,5.33
42.474,-1.41,-2.28,5.73
42.499,-0.08,-1.45,4.31
42.527,1.33,-1.77,4.9
42.567,1.14,-1.61,5.73
42.596,2.67,-2.04,5.37
42.632,4.43,-1.77,9.57
42.66,4.98,-1.06,15.61
42.713,-1.61,1.22,16.91
42.716,6.51,-3.84,9.96
42.762,4.59,-1.69,14
42.789,-10.51,-10.55,20.01
42.818,-2.24,-1.92,9.02
42.859,-0.12,2.47,5.88
42.886,-0.27,-0.94,11.81
42.914,-4.16,-4.75,12.63
42.963,0.12,-2.59,10.55
42.99,-1.8,1.26,3.8
43.015,-2.08,0.16,7.73
43.041,-1.29,-0.12,8.24
43.073,-0.51,0.59,6.94
43.12,0.2,0.51,5.1
43.148,-1.69,0.16,7.22
43.179,-3.61,-0.12,13.06
43.227,-1.26,-1.96,14.36
43.274,-2.2,3.41,12.32
43.3,-2.24,3.49,13.3
43.302,-4.59,-2.79,15.77
43.332,-9.73,1.92,8.75
43.365,-4.51,-1.02,11.85
43.391,-0.67,-6.9,15.02
43.443,-1.06,-5.1,16.51
43.47,-2.82,1.26,6.35
43.5,-1.61,-0.59,6.98
43.534,-1.18,-1.84,5.61
43.562,-0.12,-1.69,3.96
43.596,1.22,-3.33,5.22
43.622,1.22,-3.1,6.67
43.659,2.51,-1.49,5.61
43.691,4.86,-0.51,8.16
43.75,0.9,-0.51,16.48
43.754,3.26,-2.08,15.57
43.78,6.24,-3.3,12.71
43.828,2.67,0.43,13.3
43.858,-6.86,-13.34,18.12
43.906,0.08,-2.55,9.89
43.933,-0.71,2.47,7.61
43.963,0.67,0.27,11.89
43.992,-3.06,-3.65,14.04
43.993,-0.31,-3.02,8.36
44.041,-1.41,-0.67,5.26
44.092,-2,-0.31,5.53
44.095,-1.57,0.86,7.41
44.144,-0.67,1.37,8.28
44.172,1.57,0.43,5.14
44.22,-2.12,1.14,9.77
44.247,-2.98,0.51,13.89
44.301,-0.43,-1.37,14.24
44.302,-1.53,2.31,11.96
44.349,-2.08,2.51,13.57
44.379,-4.98,-3.41,13.85
44.408,-9.14,1.61,7.02
44.435,-7.57,1.06,13.42
44.494,-2.04,-7.14,16.36
44.495,-1.02,-3.41,15.14
44.522,-3.02,2.82,7.37
44.571,-0.55,-0.86,5.61
44.982,-0.67,-2.71,5.06
45.51,-0.71,-1.8,3.57
45.98,0.2,-2.79,7.77
46.489,-1.57,-0.12,4.79
46.526,-2.08,0.86,14.87
47.482,-0.12,-2.98,8.43
47.516,-2.98,-5.41,11.49
47.991,-2.35,-4.98,9.96
47.995,-0.71,-6.08,15.53
48.002,2.55,-0.31,18.71
48.033,-4.82,-11.92,14.59
48.08,4.71,2.55,10.67
48.111,-2.59,4.71,7.49
48.14,-0.16,-2.9,8.04
48.182,-1.77,-5.45,13.34
48.214,-0.51,-0.94,5.88
48.242,-1.02,0.35,5.45
48.287,-1.77,1.22,8.51
48.316,-0.43,0.9,8.32
48.319,-0.47,1.06,7.49
48.351,-2.35,0.24,8.67
48.388,-2.63,-0.2,10.63
48.426,-1.37,-2.51,14.32
48.463,-2.51,3.84,11.22
48.495,-1.8,1.06,14.87
48.531,-4.08,-2.35,14.04
48.565,-8.51,2.94,6.67
48.597,-4.71,0.04,12
48.627,-0.43,-6.63,17.18
48.662,-0.39,-3.06,15.81
48.705,-2.08,2.24,6.79
48.707,-0.35,-2.16,6.86
48.745,-1.88,-1.8,4.04
48.778,1.41,-2.47,5.3
48.809,0.67,-2.55,5.65
48.844,0.39,-2.82,5.02
48.873,2.9,-1.06,6.47
48.915,4.51,-0.75,10.79
48.917,2.63,-0.75,16.55
48.99,6.63,-4.16,15.18
49.02,6.86,-1.61,11.45
49.05,-4.47,-0.55,14.63
49.078,-2.86,-9.77,11.1
49.106,-3.18,-1.53,15.61
49.138,-2.04,4.24,9.26
49.172,-0.78,0.63,8.47
49.201,-1.73,-5.37,12.12
49.232,-0.55,-2.82,7.22
49.282,-1.33,0.43,5.77
49.284,-1.65,2.04,7.34
49.344,0.08,0.82,7.92
49.374,-0.47,0.75,8.47
49.405,-2.2,0.47,6.71
49.442,-2.35,0,10.59
49.472,-2,-0.86,13.3
49.503,-1.77,-1.06,13.34
49.538,-2.16,5.3,13.42
49.54,-2.31,-2.98,15.06
49.608,-5.3,0.98,12.36
49.682,-8.28,2.51,8.24
49.743,-2.35,-4.86,10.98
49.827,-1.65,-4.16,16.91
49.856,-0.9,1.26,13.69
49.889,-0.35,-1.14,3.77
49.891,1.53,-3.02,5.26
49.925,1.96,-2.31,5.84
49.957,5.22,-1.37,8
49.985,3.53,-0.04,12.28
50.017,1.65,0.31,17.77
50.049,9.61,-5.65,14.47
50.081,7.41,-0.27,10.79
50.114,-9.77,-3.45,16.91
50.116,-4.39,-10.51,13.81
50.147,0.9,2.94,6.98
50.178,-2.79,3.18,9.77
50.232,-0.63,-4.43,8.2
50.261,-0.39,-4.12,11.38
50.3,0.51,-0.86,5.49
50.336,-1.49,0.51,5.73
50.338,-1.61,0.63,10.04
50.407,-0.94,1.61,8.59
50.409,-0.51,0.78,6.12
50.436,-2.16,0.08,8.75
50.467,-2.2,-0.75,12.43
50.504,-1.22,-1.53,14.12
50.535,-2.12,1.22,11.89
50.571,-2,2.43,13.61
50.606,-2.79,-2.35,15.18
50.661,-8.98,0.98,8.28
50.664,-5.96,-1.02,12.04
50.693,1.49,-6.86,19.46
50.729,-0.78,-2.55,16.28
50.76,-1.65,3.41,8.12
50.821,-0.78,0,5.22
50.824,-0.39,-2.59,6.08
50.876,-0.43,-2.31,3.65
50.879,1.53,-3.02,5.57
50.908,1.65,-1.96,6.04
50.962,4.16,-0.43,6.9
50.995,4.98,-0.12,10.28
51.026,0.51,-0.12,18.36
51.06,5.81,-3.3,15.85
51.093,5.02,-4.04,16.12
51.125,-8.79,1.57,19.77
51.162,3.33,-5.45,5.49
51.196,-1.33,0.71,8.98
51.238,-0.63,1.33,14.79
51.241,-2.82,-2.94,8.83
51.273,0.47,-4.31,7.85
51.302,-1.49,-1.41,6.39
51.337,-2.08,0.98,6.43
51.368,-0.94,0.9,7.26
51.399,-1.22,0.35,9.92
51.457,-0.82,0.08,5.77
51.519,-2.67,0.08,9.14
51.564,-1.22,-0.82,12.71
51.601,0.63,-0.31,13.02
51.667,-2.43,2,10.47
51.67,-3.73,1.57,14.08
51.732,-0.27,-4.47,17.26
51.765,-1.8,1.41,11.65
51.799,-1.69,1.61,6.94
51.833,-1.61,-2.04,6.63
51.874,-0.55,-0.71,3.41
51.906,0.47,-3.3,4.47
51.946,1.37,-3.49,5.33
51.947,1.8,-1.73,6.32
51.982,5.92,-1.8,8.12
52.023,4.51,-0.98,12.55
52.058,-2.39,-0.39,18.71
52.099,9.73,-6.55,14.71
52.102,-2.31,-0.12,13.02
52.157,1.65,-10.51,11.1
52.16,-1.8,0.67,8.87
52.193,-1.45,2.04,7.77
52.229,0.24,-2.12,12.63
52.264,-3.65,-4.24,12.28
52.299,-0.86,-2.35,8.2
52.341,-1.77,0.47,5.3
52.38,-1.96,-0.31,7.49
52.418,-1.06,0.75,7.61
52.45,-1.1,1.29,7.69
52.486,-0.86,0.78,5.96
52.518,-2.35,-0.59,10.87
52.52,-2.51,-0.51,15.02
52.553,0.9,-2.43,12.59
52.584,-3.96,4.9,11.3
52.612,-4.2,-3.69,15.46
52.649,-10.12,1.29,9.22
52.678,-2.47,-0.71,9.57
52.716,-2.86,-5.69,14.98
52.753,-0.08,-4.16,18.2
52.794,-4.16,4.04,9.41
52.828,-0.67,-0.55,6.67
52.87,-1.33,-1.8,4.75
52.905,1.73,-2.94,4.24
52.91,1.06,-3.49,5.53
52.952,2.16,-2.9,5.1
52.984,3.49,1.18,5.69
53.023,5.84,-0.31,11.14
53.461,1.88,-0.67,15.34
53.971,4.79,-3.02,17.5
54.007,6.2,1.49,10.55
54.013,1.61,1.41,6.43
54.02,-2.47,0.04,9.14
54.058,-1.92,-1.77,14.28
54.097,-2.31,-0.94,17.42
54.134,8.94,-2.59,14.67
54.169,4.24,2.35,7.65
54.203,-2.63,-9.26,12.83
54.243,-6.94,-8.32,20.01
54.245,0.08,4.55,9.96
54.283,-0.08,-0.31,4.9
54.314,-1.49,-6.59,11.85
54.352,-0.86,-2.75,9.57
54.385,-0.67,1.22,5.49
54.42,-2.31,1.14,7.3
54.454,0.24,1.29,6.24
54.49,0.9,0.55,8.47
54.53,-1.45,1.02,7.37
54.571,-2.82,-1.06,9.22
54.573,-2.28,-1.14,13.81
54.574,-0.12,-1.65,13.85
54.617,-2.71,4.08,11.1
54.673,-2.86,1.73,14.63
54.704,-4.51,-2.08,13.61
54.738,-8,1.8,7.34
54.776,-0.47,-2.75,10.83
54.811,-1.1,-5.92,18.32
54.846,-0.9,0.55,13.34
54.89,-1.14,2.12,8.2
54.923,-0.31,-1.1,6.9
54.925,-0.71,-1.26,4.16
54.966,1.06,-2.94,4.35
55.006,2.2,-3.53,5.22
55.039,1.53,-0.94,5.53
55.041,4.79,-0.08,7.3
55.076,4.2,-0.2,12.63
55.112,0.82,-1.96,17.26
55.149,10.94,-5.18,14.51
55.21,5.61,0.55,11.1
55.275,-6.9,-4.24,19.02
55.343,0.94,-10.12,11.65
55.402,-1.33,2.47,6.75
55.454,-0.94,1.18,10.79
55.456,-2.55,-4.82,10.55
55.459,-0.59,-0.12,5.26
55.46,0.16,1.57,6.35
55.499,0.35,1.45,8.12
55.538,-2.31,-0.04,8.39
55.58,-1.1,-0.27,10.87
55.619,-2.04,0.08,11.96
55.654,-0.16,-1.96,12.51
55.656,-3.45,1.57,12.55
55.7,-4.98,-1.61,16.91
55.732,-9.57,1.8,17.65
55.778,-5.14,-0.24,8.43
55.817,-0.86,-6.35,6.55
55.854,1.22,-4.59,13.45
55.856,-1.14,0.86,13.06
55.902,-0.82,0.12,9.61
55.94,0.16,-1.69,6.08
55.942,0.39,-1.8,5.22
55.991,1.77,-2.94,5.69
56.031,2,-2.79,6.55
56.066,3.02,-1.1,5.14
56.1,5.26,-0.08,7.45
56.103,1.73,-0.08,13.38
56.139,-2,0.12,17.73
56.173,8.59,-4.86,13.45
56.219,4.39,-0.27,11.3
56.222,-7.57,-9.34,20.01
56.258,-3.18,-4.59,12.16
56.296,-0.47,2.2,7.14
56.359,-1.37,1.14,11.73
56.361,-2.2,-4.98,10.75
56.414,-0.16,-3.41,10.36
56.417,-0.39,0.86,4.55
56.481,-1.02,0.98,5.73
56.484,0.51,0.12,7.53
56.514,1.33,1.41,7.34
56.554,-2.12,1.18,6.94
56.591,-2.71,-0.31,8.63
56.628,-2.86,-1.22,12.94
56.666,-0.31,-2,14.47
56.7,-3.14,4.9,11.1
56.732,-2.2,0.04,14.98
56.772,-4.24,-1.29,14.04
56.807,-10.2,2.47,8.94
56.808,-2.82,-3.18,10.36
56.844,0.51,-6.98,16.79
56.881,-1.1,-2.9,14.83
56.922,-1.61,1.33,8.04
56.962,-0.98,-0.59,6.39
56.999,-0.55,-0.86,4.16
57.033,1.29,-3.02,4.63
57.095,2.04,-3.41,6.16
57.163,2.79,-2.04,6.28
57.164,4.86,-0.16,7.06
57.225,3.96,-0.12,11.34
57.286,-8.2,-0.94,19.5
57.288,10.28,-5.92,14.91
57.29,7.45,1.73,9.57
57.324,0.82,2.75,9.02
57.364,-4.35,3.77,8.9
57.413,-1.18,-3.77,7.77
57.415,-1.26,-3.1,9.45
57.462,-1.37,0.63,6.08
57.497,-1.84,0.47,7.77
57.499,0.31,1.41,6.63
57.538,0.51,1.53,8.12
57.583,-1.84,1.41,8.04
57.622,-2.39,-0.63,9.34
57.624,-2.04,-0.63,14.08
57.692,0,-2.35,13.69
57.728,-3.18,3.73,11.18
57.768,-1.37,-1.22,14.87
57.812,-4.79,-1.06,12.59
57.814,-8,3.41,7.3
57.849,-4.63,-1.69,12.71
57.886,0.51,-6.83,18.04
57.92,-1.57,-0.51,11.3
57.964,-1.8,1.61,6.08
58.002,-0.78,-1.06,5.41
58.004,-0.43,-1.84,4.2
58.038,1.77,-3.26,4.9
58.075,1.61,-2.47,6.16
58.114,3.45,-0.78,6.67
58.148,5.65,0.27,9.92
58.15,0.75,-0.24,13.93
58.187,-6.39,-1.14,18.87
58.224,7.73,-6.43,14.04
58.262,-1.41,1.33,14.47
58.301,-3.3,-9.85,12.08
58.342,-4.39,-1.45,18.91
58.377,0.86,3.57,8.12
58.414,-1.22,-2.12,8.47
58.416,-2.24,-4.71,12
58.462,-1.73,-1.14,7.53
58.498,-1.77,1.1,5.84
58.5,-0.08,-0.16,6.43
58.534,-1.65,0.59,7.06
58.568,-2.24,-0.08,7.37
58.607,-1.57,0.59,11.81
58.647,-1.88,1.61,12.71
58.68,-0.16,-0.16,13.1
58.682,-2.2,0,12.16
58.744,-3.53,2.71,13.57
58.746,-4.08,-3.96,14.63
58.783,-8.98,1.45,9.26
58.82,-2.28,-1.57,10.47
58.855,-1.65,-5.61,15.81
58.915,-0.27,-1.14,13.06
58.983,-1.49,1.65,7.49
58.985,-0.67,-1.45,7.53
58.986,-0.63,-1.57,4.16
59.957,1.14,-2.67,4.28
60.46,-1.41,1.26,4.86
60.462,-1.53,-0.35,9.06
60.98,0.75,0.04,7.34
61.443,-3.22,0.42,11.53
61.455,0.9,0.63,5.49
61.965,-1.84,1.77,9.61
62.456,-2.67,7,12.32
62.458,-1.33,1.06,5.65
62.46,-0.82,-0.04,7.22
62.51,-0.75,1.41,8.55
62.55,-0.98,0.63,6.39
62.592,-2.28,0.86,7.96
62.595,0.04,1.14,6.79
62.658,-1.22,1.22,8.16
62.73,-1.57,0.35,7.1
62.768,-1.02,0,10.98
62.837,-0.71,0.2,10.79
62.838,-2.16,-0.43,12.2
62.84,-2.75,-1.37,13.22
62.903,-6.55,2.47,11.57
62.905,-8.39,1.8,10.24
62.907,-0.35,-6.08,10.9
62.968,-0.82,-4.43,14.36
63.006,-0.31,0.9,14.28
63.043,-1.96,0.55,9.41
63.076,-0.67,-2,8.16
63.114,-0.98,-2.51,6.71
63.117,0.51,-2.43,6.51
63.15,0.55,-2.16,7.3
63.208,1.41,-1.8,6.9
63.247,1.8,-0.94,6
63.288,1.88,-0.51,7.92
63.29,1.37,0.47,11.89
63.327,2.16,-0.39,13.1
63.367,2,-2.55,12.63
63.368,4.98,-2.24,12.36
63.442,4.08,0.55,8.43
63.444,-0.71,-0.47,10.12
63.477,-5.77,-9.1,17.26
63.519,-4.51,-3.18,17.77
63.556,4.9,7.22,5.73
63.598,-4.2,2.16,7.26
63.637,-2.98,-7.02,13.06
63.64,-1.77,-6.94,10.32
63.683,-1.18,-0.9,11.45
63.719,-2.35,3.18,8.63
63.751,-1.02,0.67,9.85
63.78,-1.29,-0.78,9.38
63.808,-0.86,-0.9,9.85
63.841,-0.31,-0.78,10.12
63.842,-0.9,-0.08,10.2
63.888,-0.43,0.31,10.55
63.889,-0.75,-0.12,10
63.946,-0.12,-0.67,10.87
63.98,-0.27,-2.2,9.92
64.022,-0.82,-2.71,9.77
64.052,-3.26,-0.04,10.9
64.084,-3.06,-1.37,10.24
64.119,-1.69,-2.82,9.49
64.147,-1.33,-2.67,9.85
64.176,-1.57,-1.1,10.59
64.211,-1.22,-0.63,10.36
64.241,-0.78,-1.26,10.47
64.27,-1.1,-1.22,10.32
64.319,-1.29,-1.61,9.92
64.351,-1.06,-2,10.32
64.384,-0.94,-2,10.51
64.416,-0.9,-1.29,10.28
64.447,-1.02,-1.41,10.32
64.492,-0.9,-1.26,10.32
64.55,-0.98,-1.45,10.36
64.667,-0.94,-1.57,10.2
64.712,-1.14,-1.65,10.2
64.715,-0.94,-1.65,10.24
64.757,-0.86,-1.53,10.51
64.759,-0.9,-1.49,10.32
64.798,-0.82,-1.65,10.16
64.845,-0.86,-1.57,10.28
64.886,-0.9,-1.49,10.24
64.926,-0.78,-1.45,10.4
64.928,-0.78,-1.45,10.59
64.97,-0.75,-1.33,10.36
65.01,-0.63,-1.53,10.32
65.057,-0.63,-1.61,10.36
65.059,-0.71,-1.53,10.28
65.098,-0.75,-1.41,10.24
65.134,-0.86,-1.37,10.24
65.165,-0.82,-1.41,10.43
65.2,-0.59,-1.45,10.24
65.23,-0.63,-1.53,10.43
