"NAME:","walk_2_1.csv"
"EXPERIMENT TIME:","25-05-22 15:12"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","70"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"20.095","0.35","-13.10","0.31"
"20.097","2.28","-14.04","2.08"
"20.098",".28","-13.61","2.59"
"20.187",".63","-9.38","0.51"
"20.189",".94","-6.51","0.04"
"20.191",".55","-5.88","0.12"
"20.278",".02","-6.12","0.27"
"20.28","0.82","-4.86","0.27"
"20.367",".82","-3.53","0.94"
"20.369",".14","-5.73","1.14"
"20.371",".86","-7.02","3.73"
"20.373",".57","-8.43","1.10"
"20.461","0.39","-13.77","0.82"
"20.463",".06","-10.08","5.88"
"20.552",".59","-9.10","5.92"
"20.554",".77","-15.85","5.61"
"20.555","4.04","-14.75","5.61"
"20.644","1.88","-8.00","-0.51"
"20.647",".65","-9.30","0.78"
"20.648","0.08","-9.92","-0.24"
"20.735","1.14","-8.67","1.22"
"20.737","0.08","-7.61","1.33"
"20.738","0.39","-6.55","0.20"
"20.826","0.90","-7.34","1.18"
"20.828",".12","-5.73","0.20"
"20.83",".33","-7.61","0.55"
"20.917",".90","-8.04","0.86"
"20.919",".53","-8.51","1.69"
"20.921",".59","-8.12","1.41"
"21.008",".33","-7.88","1.65"
"21.01",".29","-8.20","0.27"
"21.099",".90","-9.92","1.65"
"21.101",".16","-9.89","0.86"
"21.103",".43","-11.73","-0.47"
"21.192",".37","-13.45","0.27"
"21.194",".75","-12.98","0.31"
"21.196","1.80","-15.61","3.53"
"21.286","0.47","-12.79","2.55"
"21.288",".61","-11.18","0.51"
"21.29",".82","-6.55","-0.04"
"21.292","0.59","-6.00","0.0"
"21.383",".16","-5.30","0.00"
"21.385",".55","-6.12","0.90"
"21.478",".78","-4.67","0.94"
"21.482",".92","-4.79","1.88"
"21.484",".84","-6.51","2.71"
"21.572",".18","-8.55","1.49"
"21.573","0.94","-11.96","1.80"
"21.575",".61","-12.04","5.14"
"21.666",".88","-9.89","6.04"
"21.668",".04","-16.08","1.33"
"21.671","5.06","-11.73","-3.02"
"21.763","1.77","-7.49","0.47"
"21.765","0.86","-10.40","3.45"
"21.767",".90","-10.28","1.65"
"21.86","0.43","-9.69","0.51"
"21.864",".51","-8.55","1.77"
"21.866",".00","-7.14","0.39"
"21.957","0.94","-7.02","0.78"
"21.959","0.04","-6.71","1.14"
"21.961",".75","-6.51","0.08"
"22.051",".65","-7.81","0.31"
"22.054",".63","-7.92","0.98"
"22.056",".37","-7.10","0.51"
"22.146",".59","-8.75","2.12"
"22.148",".35","-8.36","0.82"
"22.15",".59","-10.47","2.24"
"22.244",".88","-9.02","0.78"
"22.246","0.98","-11.45","1.80"
"22.248",".92","-13.49","1.06"
"22.337",".73","-11.57","-0.90"
"22.339","1.80","-14.59","2.71"
"22.341",".31","-13.77","2.67"
"22.434",".53","-11.49","1.77"
"22.436",".18","-7.81","0.31"
"22.438",".94","-6.24","0.47"
"22.528",".78","-5.92","-0.16"
"22.53",".43","-6.08","0.86"
"22.533",".98","-5.22","1.22"
"22.622",".37","-4.82","1.37"
"22.713",".28","-5.33","2.12"
"22.716",".00","-13.26","2.67"
"22.718",".55","-9.73","6.55"
"22.81",".57","-12.47","6.16"
"22.812","3.77","-16.87","-0.55"
"22.814","5.18","-11.65","3.69"
"22.905","2.31","-8.39","-0.59"
"22.907",".22","-10.24","-0.08"
"22.909",".08","-8.59","0.94"
"23.0","0.43","-8.59","1.88"
"23.002","0.59","-7.57","0.86"
"23.096","0.67","-7.10","1.06"
"23.098",".04","-7.88","0.98"
"23.102",".75","-6.24","0.27"
"23.106",".65","-7.53","0.43"
"23.199",".43","-8.20","1.18"
"23.202",".63","-7.73","1.77"
"23.204",".10","-7.26","1.22"
"23.31",".24","-7.65","0.82"
"23.312",".53","-8.24","0.75"
"23.315",".33","-9.30","1.69"
