NAME:,yoniwal3.csv
EXPERIMENT TIME:,Tue May 24 16:53:25 GMT+03:00 2022
ACTIVITY TYPE:,Walking
COUNT OF ACTUAL STEPS:,77

Time [sec],ACC X,ACC Y,ACC Z
1074.34,1.96,9.53,1.53
1074.39,-0.47,10.63,2.47
1074.44,-1.02,10.00,1.1
1074.50,2.31,11.38,0.27
1074.55,4.31,13.38,0.04
1074.60,1.65,6.71,1.33
1074.66,1.22,9.92,0.94
1074.71,2.35,8.90,0.31
1074.77,1.88,8.12,0.55
1074.82,3.10,8.59,1.49
1074.87,1.33,8.98,2.43
1074.93,1.37,6.51,3.41
1074.98,1.33,7.06,3.45
1075.04,1.45,7.69,3.88
1075.09,1.10,8.28,5.3
1075.14,1.45,9.57,4.59
1075.20,1.84,10.16,5.65
1075.25,-0.35,8.63,9.92
1075.31,7.49,11.10,1.37
1075.36,4.71,11.34,4.71
1075.41,2.16,4.67,2.08
1075.47,1.14,9.22,2.79
1075.52,2.43,7.41,1.45
1075.57,2.04,7.92,1.84
1075.63,1.29,7.49,1.18
1075.68,0.78,9.38,2.75
1075.74,1.41,8.08,1.84
1075.79,-0.04,9.14,2.28
1075.84,1.22,8.90,1.65
1075.90,1.49,8.90,1.37
1075.95,0.98,9.49,1.69
1076.01,0.20,10.79,2.75
1076.06,-1.37,10.40,2.9
1076.11,1.53,12.51,1.02
1076.17,2.12,11.57,1.69
1076.22,3.41,7.34,0.82
1076.28,1.69,8.67,1.41
1076.33,1.84,8.75,1.29
1076.39,1.96,8.98,1.22
1076.44,2.63,9.02,1.33
1076.49,2.82,8.43,2.31
1076.55,2.00,7.30,2.79
1076.60,1.57,6.98,3.49
1076.66,1.69,7.53,4.2
1076.71,1.57,7.57,4.79
1076.76,1.57,8.28,5.37
1076.82,1.29,10.36,4.51
1076.87,2.67,7.85,8.12
1076.93,2.63,9.49,6.79
1076.98,6.79,14.79,3.18
1077.03,2.90,3.92,1.53
1077.09,-1.37,11.41,-1.1
1077.14,1.41,5.77,4.55
1077.19,2.35,8.20,1.88
1077.25,0.90,8.75,1.69
1077.30,-0.47,8.94,2.71
1077.36,0.94,8.55,2.0
1077.41,1.26,9.14,1.88
1077.46,1.41,8.75,1.61
1077.52,0.86,9.41,1.45
1077.57,0.63,9.22,1.49
1077.63,0.98,10.28,2.2
1077.68,-0.67,10.36,2.82
1077.73,1.69,11.53,1.06
1077.79,1.57,12.79,1.69
1077.84,3.84,10.24,0.67
1077.90,1.22,7.37,0.82
1077.95,2.16,9.30,0.9
1078.01,1.61,9.53,0.9
1078.06,2.16,8.71,0.98
1078.11,2.82,8.71,2.43
1078.17,1.53,7.92,2.71
1078.22,1.22,6.86,3.45
1078.28,1.41,7.10,4.08
1078.33,1.02,7.26,4.79
1078.38,1.37,8.90,4.94
1078.44,1.92,9.73,5.18
1078.49,1.77,9.49,8.32
1078.55,1.88,8.75,8.47
1078.60,7.14,11.73,-1.69
1078.65,2.39,6.90,2.94
1078.71,2.71,7.14,0.94
1078.76,1.96,9.22,1.1
1078.81,2.04,6.86,1.73
1078.87,2.67,7.34,1.33
1078.92,1.92,8.32,2.63
1078.98,0.98,9.57,1.69
1079.03,0.67,8.90,1.92
1079.08,1.37,9.18,1.61
1079.14,1.29,9.22,1.61
1079.19,0.47,9.34,1.61
1079.25,0.71,10.90,2.2
1079.30,-0.82,10.83,3.22
1079.35,0.94,10.79,1.45
1079.41,1.49,12.20,1.61
1079.46,3.80,10.87,0.31
1079.52,2.16,6.98,0.82
1079.57,1.84,9.57,1.41
1079.62,2.12,9.02,1.26
1079.68,2.24,8.67,1.77
1079.73,2.90,8.55,1.69
1079.79,1.77,8.71,2.24
1079.84,1.49,7.34,2.94
1079.89,2.12,7.34,3.18
1079.95,1.69,7.81,4.43
1080.00,1.02,8.00,4.86
1080.06,1.10,8.39,4.98
1080.11,1.29,9.26,5.33
1080.16,1.49,8.79,6.51
1080.22,2.20,9.45,5.84
1080.27,3.73,9.96,3.26
1080.32,5.92,11.14,3.1
1080.38,2.08,4.63,3.14
1080.43,1.10,10.36,1.49
1080.49,0.47,7.53,2.28
1080.54,4.35,7.30,0.82
1080.59,0.78,8.83,1.96
1080.65,0.82,8.47,2.08
1080.70,1.33,8.83,1.69
1080.76,0.82,9.45,1.8
1080.81,0.51,9.10,1.77
1080.86,1.14,9.10,1.53
1080.92,0.63,9.06,1.53
1080.97,0.82,9.92,1.61
1081.03,0.67,10.75,2.24
1081.08,-0.39,10.90,2.79
