NAME:,walk_2_1.csv,,
EXPERIMENT TIME:,24/05/2022 15:42,,
ACTIVITY TYPE:,Walking,,
Count of actual steps:,110,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
69.04,8.94,1.49,7.37
69.09,9.96,1.14,8.24
69.14,10.94,1.18,8.63
69.19,11.1,0.39,6.98
69.25,8.32,1.06,6.04
69.3,5.92,0.35,5.84
69.35,5.22,0.31,5.33
69.4,5.37,0.71,5.61
69.45,6,1.02,6.08
69.5,6.86,1.65,6.67
69.55,7.65,2.71,7.18
69.6,8.55,3.26,8.9
69.65,10.4,2.98,9.81
69.7,12.4,1.96,9.53
69.75,9.92,1.33,5.88
69.81,7.37,2.43,5.26
69.86,7.3,1.73,4.75
69.91,6.12,1.02,4.9
69.96,4.67,0.94,5.06
70.01,4.98,1.26,5.96
70.06,7.02,1.22,7.26
70.11,8.63,1.41,7.96
70.16,10.63,1.45,8.12
70.21,10.94,1.06,8.12
70.26,9.53,1.37,7.65
70.32,9.26,1.41,7.1
70.37,8.59,0.51,6.35
70.42,6.83,-0.12,5.92
70.47,4.75,-0.04,5.69
70.52,4.08,0.51,6.24
70.57,5.26,1.29,6.79
70.62,7.06,2.94,7.45
70.67,8.55,4.04,8.39
70.72,9.77,2.82,8.98
70.78,10.67,2.86,10
70.83,11.1,0.98,7.02
70.88,8.32,1.96,5.53
70.93,7.3,2.43,5.14
70.98,6.71,1.33,4.63
71.03,4.98,1.1,4.79
71.08,5.22,1.41,5.41
71.13,6.63,1.49,6.47
71.18,8.79,1.06,7.49
71.23,9.81,0.47,8.55
71.29,10.16,-0.08,8.36
71.34,9.38,0.75,8.51
71.39,9.38,0.78,7.53
71.44,8.98,0.63,6.75
71.49,7.22,-0.08,6.24
71.54,5.57,-0.08,5.84
71.59,4.39,-0.35,5.73
71.64,4.79,-0.08,6.67
71.69,5.92,0.24,7.41
71.74,7.85,1.22,7.77
71.79,9.22,1.53,8.28
71.85,10.36,2,9.06
71.9,12.08,1.77,10.04
71.95,10.43,0.12,7.69
72,7.45,1.14,6.71
72.05,6.75,0.82,5.73
72.1,5.57,0.55,5.53
72.15,4.71,0.67,5.65
72.2,5.37,0.75,6.16
72.25,7.02,0.47,7.34
72.31,8.43,0.47,7.88
72.36,9.89,0.67,8.32
72.41,10.24,0.35,7.49
72.46,8.55,1.45,7.37
72.51,8.87,1.45,7.49
72.56,8.39,0.86,7.02
72.61,6.83,0.27,6.51
72.66,4.86,0.04,6.08
72.71,4,0.51,6.16
72.76,4.94,0.98,6.55
72.82,6.75,1.77,7.14
72.87,7.81,2.63,7.96
72.92,10.04,2.2,8.79
72.97,10.79,1.41,9.26
73.02,10.43,0.39,8.12
73.07,8.75,0.04,6.43
73.12,8.51,0.24,4.51
73.17,6.55,0.98,4.39
